,sample1,sample2,Heterogeneous.Selection,Homogeneous.Selection,Dispersal.Limitation,Homogenizing.Dispersal,Drift.and.Others
270,CXD_0209_FDSW210423211-1r,DD3_FDSW220008390-2r,0.184041343,0.130672786,0.303175038,0,0.382110834
271,CXD_0210_FDSW210423212-1r,DD3_FDSW220008390-2r,0.082163122,0,0.444458402,0,0.473378476
272,CXD_0213_FDSW210423215-1r,DD3_FDSW220008390-2r,0.52294768,0,0.367745868,0,0.109306452
273,CXD_0214_FDSW210423216-1r,DD3_FDSW220008390-2r,0.504592049,0,0.416074663,0,0.079333288
274,CXD_0215_FDSW210423217-1r,DD3_FDSW220008390-2r,0.47027688,0,0.33226093,0,0.19746219
275,CXD_1401_FDSW210423218-1r,DD3_FDSW220008390-2r,0,0,0.425889896,0,0.574110104
276,CXD_1402_FDSW210423219-1r,DD3_FDSW220008390-2r,0.057763919,0,0.71048119,0,0.23175489
277,CXD_1408_FDSW210423225-1r,DD3_FDSW220008390-2r,0,0.198249269,0.439905184,0,0.361845547
278,CXD_1412_FDSW210423229-1r,DD3_FDSW220008390-2r,0.071080823,0,0.453800857,0,0.475118321
279,CXD_1414_FDSW210423231-1r,DD3_FDSW220008390-2r,0.171149017,0,0.272073783,0,0.5567772
280,CXD_1415_FDSW210423232-1r,DD3_FDSW220008390-2r,0.188748962,0,0.293532286,0,0.517718751
281,CXD_1604_FDSW210423236-1r,DD3_FDSW220008390-2r,0.191868066,0,0.238599859,0,0.569532075
282,CXD_1609_FDSW210423241-1r,DD3_FDSW220008390-2r,0.186828075,0.152602576,0.263436765,0,0.397132584
283,CXD_1610_FDSW210423242-1r,DD3_FDSW220008390-2r,0.216584846,0.058415833,0.291677447,0,0.433321873
284,CXD_1611_FDSW210423243-1r,DD3_FDSW220008390-2r,0.265421161,0,0.272978174,0,0.461600664
285,CXD_1612_FDSW210423244-1r,DD3_FDSW220008390-2r,0.206646735,0,0.281763533,0,0.511589732
286,CXD_1613_FDSW210423245-1r,DD3_FDSW220008390-2r,0.307501298,0,0.295332471,0,0.397166231
287,A1-20-normal,DD3_FDSW220008390-2r,0,0.196538963,0.405880828,0,0.397580209
288,A3-20-normal,DD3_FDSW220008390-2r,0,0.113354499,0.433657878,0,0.452987623
289,A5-20-normal,DD3_FDSW220008390-2r,0,0.10831632,0.410997175,0,0.480686505
290,B1-20-normal,DD3_FDSW220008390-2r,0,0.099172637,0.432961715,0,0.467865648
291,B3-20-normal,DD3_FDSW220008390-2r,0.184416008,0.096762914,0.269725911,0,0.449095166
292,B5-20-normal,DD3_FDSW220008390-2r,0,0.112052951,0.443945317,0,0.444001732
293,C1-20-normal,DD3_FDSW220008390-2r,0,0.156006483,0.4312735,0,0.412720016
294,C3-20-normal,DD3_FDSW220008390-2r,0,0.092689082,0.421309496,0,0.486001422
295,C5-20-normal,DD3_FDSW220008390-2r,0.087410285,0,0.42795063,0,0.484639084
296,A1-40-normal,DD3_FDSW220008390-2r,0,0.123331934,0.421965666,0,0.4547024
297,A3-40-normal,DD3_FDSW220008390-2r,0,0.118137984,0.396228478,0,0.485633538
298,A5-40-normal,DD3_FDSW220008390-2r,0,0.105354174,0.450489986,0,0.44415584
299,B1-40-normal,DD3_FDSW220008390-2r,0.079820168,0,0.411371637,0,0.508808195
300,B3-40-normal,DD3_FDSW220008390-2r,0.127845047,0,0.452562173,0,0.41959278
301,B5-40-normal,DD3_FDSW220008390-2r,0.087830284,0,0.412636895,0,0.499532822
302,C1-40-normal,DD3_FDSW220008390-2r,0,0.111385472,0.436178864,0,0.452435664
303,C3-40-normal,DD3_FDSW220008390-2r,0.091263557,0,0.414253237,0,0.494483206
304,C5-40-normal,DD3_FDSW220008390-2r,0.103472349,0,0.413145106,0,0.483382544
305,A1-60-normal,DD3_FDSW220008390-2r,0.081191497,0,0.392165047,0,0.526643456
306,A3-60-normal,DD3_FDSW220008390-2r,0,0.081687535,0.411259415,0,0.50705305
307,A5-60-normal,DD3_FDSW220008390-2r,0,0.072278916,0.413378564,0,0.514342519
308,B1-60-normal,DD3_FDSW220008390-2r,0.081742411,0,0.419084063,0,0.499173526
309,B3-60-normal,DD3_FDSW220008390-2r,0.075919766,0,0.403212262,0,0.520867972
310,B5-60-normal,DD3_FDSW220008390-2r,0,0.100941583,0.417652616,0,0.481405801
311,C1-60-normal,DD3_FDSW220008390-2r,0.078906315,0,0.387519721,0,0.533573964
312,C3-60-normal,DD3_FDSW220008390-2r,0.066973904,0,0.402701193,0,0.530324903
313,C5-60-normal,DD3_FDSW220008390-2r,0.112190005,0,0.433350441,0,0.454459554
314,A1-80-normal,DD3_FDSW220008390-2r,0.062712155,0,0.384489777,0,0.552798068
315,A3-80-normal,DD3_FDSW220008390-2r,0.074618584,0,0.402215739,0,0.523165676
316,A5-80-normal,DD3_FDSW220008390-2r,0.082667041,0,0.388978755,0,0.528354204
317,B1-80-normal,DD3_FDSW220008390-2r,0,0,0.450113776,0,0.549886224
318,B3-80-normal,DD3_FDSW220008390-2r,0.064589203,0,0.403144553,0,0.532266244
319,B5-80-normal,DD3_FDSW220008390-2r,0,0.079304864,0.42031707,0,0.500378066
320,C1-80-normal,DD3_FDSW220008390-2r,0.082626579,0,0.397665458,0,0.519707964
321,C3-80-normal,DD3_FDSW220008390-2r,0,0.064479613,0.403957656,0,0.531562731
322,C5-80-normal,DD3_FDSW220008390-2r,0.071773823,0,0.383960946,0,0.544265231
323,A1-100-normal,DD3_FDSW220008390-2r,0,0.079402078,0.378525751,0,0.542072171
324,A3-100-normal,DD3_FDSW220008390-2r,0.085863466,0,0.389637999,0,0.524498536
325,A5-100-normal,DD3_FDSW220008390-2r,0.082659037,0,0.395244672,0,0.522096291
326,B1-100-normal,DD3_FDSW220008390-2r,0,0.131842518,0.428515551,0,0.439641931
327,B3-100-normal,DD3_FDSW220008390-2r,0,0.094351825,0.400953779,0,0.504694396
328,B5-100-normal,DD3_FDSW220008390-2r,0.08680062,0,0.394394743,0,0.518804638
329,C1-100-normal,DD3_FDSW220008390-2r,0,0.096695158,0.157868159,0,0.745436682
330,C3-100-normal,DD3_FDSW220008390-2r,0,0.079398004,0.381426731,0,0.539175265
331,C5-100-normal,DD3_FDSW220008390-2r,0.080530408,0,0.3847767,0,0.534692891
332,DD7_FDSW220008394-1r,DD5_FDSW220008392-2r,0,0.203151855,0,0,0.796848145
333,DD9_FDSW220008396-1r,DD5_FDSW220008392-2r,0.020102006,0.647602872,0,0,0.332295122
334,DD11_FDSW220008398-1r,DD5_FDSW220008392-2r,0,0.575900582,0,0,0.424099418
335,DD13_FDSW220008400-2r,DD5_FDSW220008392-2r,0,0.369477014,0,0,0.630522986
336,DD15_FDSW220008402-2r,DD5_FDSW220008392-2r,0,0.107476539,0,0,0.892523461
337,DY2_FDME210438600-1b,DD5_FDSW220008392-2r,0,0,0.219822903,0,0.780177097
338,DY6_FDME210438604-1r,DD5_FDSW220008392-2r,0,0,0.410171633,0,0.589828367
339,DY7_FDME210438605-1r,DD5_FDSW220008392-2r,0,0,0.507765292,0,0.492234708
340,DY10_FDME210438608-1r,DD5_FDSW220008392-2r,0,0,0.191360886,0,0.808639114
341,DY11_FDME210438609-1r,DD5_FDSW220008392-2r,0,0,0.478620041,0,0.521379959
342,DY13_FDME210438611-1b,DD5_FDSW220008392-2r,0,0,0.187822932,0,0.812177068
343,DY15_FDME210438613-1r,DD5_FDSW220008392-2r,0,0,0.507765292,0,0.492234708
344,LYG1_FDME210455382-1r,DD5_FDSW220008392-2r,0,0,0.570325425,0,0.429674575
345,LYG3_FDME210455384-1r,DD5_FDSW220008392-2r,0,0.031079747,0.525376722,0,0.44354353
346,LYG5_FDME210455386-1r,DD5_FDSW220008392-2r,0.317376532,0.134572027,0,0,0.548051441
347,LYG6_FDME210455387-1r,DD5_FDSW220008392-2r,0,0.274616585,0,0,0.725383415
348,LYG7_FDME210455388-1r,DD5_FDSW220008392-2r,0,0.550679214,0,0,0.449320786
349,LYG11_FDME210455392-2r,DD5_FDSW220008392-2r,0.40509658,0,0,0,0.59490342
350,LYG13_FDME210455394-1a,DD5_FDSW220008392-2r,0,0.530816459,0,0,0.469183541
351,NB1_FDME210455352-1r,DD5_FDSW220008392-2r,0,0,0.638597809,0,0.361402191
352,NB2_FDME210455353-1r,DD5_FDSW220008392-2r,0,0,0.449051448,0,0.550948552
353,NB4_FDME210455355-1r,DD5_FDSW220008392-2r,0.288074129,0,0.34828117,0,0.363644701
354,NB6_FDME210455357-1r,DD5_FDSW220008392-2r,0,0,0.63153095,0,0.36846905
355,NB7_FDME210455358-1r,DD5_FDSW220008392-2r,0,0,0.648297621,0,0.351702379
356,NB11_FDME210455362-1b,DD5_FDSW220008392-2r,0.324531845,0,0.140063897,0,0.535404258
357,NB12_FDME210455363-1r,DD5_FDSW220008392-2r,0.351253255,0,0.148881039,0,0.499865707
358,NB15_FDME210455366-1r,DD5_FDSW220008392-2r,0.417017831,0,0,0,0.582982169
359,SY3_FDME210455399-2a,DD5_FDSW220008392-2r,0,0.066948418,0.526679676,0,0.406371905
360,SY7_FDME210455403-2a,DD5_FDSW220008392-2r,0,0,0,0,1
361,SY9_FDME210455405-2a,DD5_FDSW220008392-2r,0,0,0.580042335,0,0.419957665
362,SY11_FDME210455407-1r,DD5_FDSW220008392-2r,0,0,0.580042335,0,0.419957665
363,SY12_FDME210455408-1r,DD5_FDSW220008392-2r,0,0,0.580042335,0,0.419957665
364,SY13_FDME210455409-2a,DD5_FDSW220008392-2r,0,0,0.580042335,0,0.419957665
365,SY15_FDME210455411-2a,DD5_FDSW220008392-2r,0,0,0.580042335,0,0.419957665
366,WZ1_L1,DD5_FDSW220008392-2r,0.420612771,0,0,0,0.579387229
367,WZ3_L1,DD5_FDSW220008392-2r,0.377438153,0,0.173300668,0,0.449261179
368,WZ5_L1,DD5_FDSW220008392-2r,0.510609849,0,0,0,0.489390151
369,WZ7_FDME210455463-1r,DD5_FDSW220008392-2r,0.470707253,0,0,0,0.529292747
370,WZ10_L1,DD5_FDSW220008392-2r,0.52595083,0,0,0,0.47404917
371,WZ11_L1,DD5_FDSW220008392-2r,0.473864357,0,0.134207732,0,0.391927911
372,WZ14_L1,DD5_FDSW220008392-2r,0.378866295,0,0.179644754,0,0.441488952
373,WZ15_FDME210455471-1r,DD5_FDSW220008392-2r,0.555684066,0,0,0,0.444315934
374,YC1_FDME220007405-1r,DD5_FDSW220008392-2r,0.242396399,0,0.358277015,0,0.399326586
375,YC3_FDME220007407-1r,DD5_FDSW220008392-2r,0,0,0.620346528,0,0.379653472
376,YC5_FDME220007409-1r,DD5_FDSW220008392-2r,0,0,0.604283066,0,0.395716934
377,YC7_FDME220007411-1a,DD5_FDSW220008392-2r,0.264206577,0,0.334203848,0,0.401589575
378,YC9_FDME220007413-1r,DD5_FDSW220008392-2r,0,0,0.40943319,0,0.59056681
379,YC11_FDME220007415-1r,DD5_FDSW220008392-2r,0,0,0.659545978,0,0.340454022
380,YC13_FDME220007417-1r,DD5_FDSW220008392-2r,0.184254446,0,0.410981989,0,0.404763566
381,YC15_FDME220007419-1r,DD5_FDSW220008392-2r,0.181438239,0,0.438905904,0,0.379655857
382,ZH1_FDSW220008784-1r,DD5_FDSW220008392-2r,0,0,0.397025011,0,0.602974989
383,ZH3_FDSW220008786-1r,DD5_FDSW220008392-2r,0,0,0,0,1
384,ZH5_FDSW220008788-1r,DD5_FDSW220008392-2r,0,0,0.371250579,0,0.628749421
385,ZH7_FDSW220008790-1r,DD5_FDSW220008392-2r,0,0,0,0,1
386,ZH9_FDSW220008792-2r,DD5_FDSW220008392-2r,0,0,0,0,1
387,ZH11_FDSW220008794-2r,DD5_FDSW220008392-2r,0,0,0.270632735,0,0.729367265
388,ZH13_FDSW220008796-2r,DD5_FDSW220008392-2r,0,0,0.31556517,0,0.68443483
389,ZH15_FDSW220008798-2r,DD5_FDSW220008392-2r,0,0,0.296843798,0,0.703156202
390,C1_FDSW202534412-1r,DD5_FDSW220008392-2r,0,0.021503865,0.410024258,0,0.568471876
391,E5_FDSW202534388-1r,DD5_FDSW220008392-2r,0,0.019343008,0.287455304,0,0.693201688
392,E10_FDSW202534389-1r,DD5_FDSW220008392-2r,0,0.021668286,0.28853904,0,0.689792675
393,E20_FDSW202534390-1r,DD5_FDSW220008392-2r,0,0.020981879,0.435997113,0,0.543021008
394,E50_FDSW202534391-1r,DD5_FDSW220008392-2r,0,0.020998714,0.468721946,0,0.510279341
395,E100_FDSW202534392-1r,DD5_FDSW220008392-2r,0,0.031239361,0.283646826,0,0.685113814
396,E150_FDSW202534393-1r,DD5_FDSW220008392-2r,0.026003482,0,0.284470373,0,0.689526145
397,N5_FDSW202534406-1r,DD5_FDSW220008392-2r,0,0.019785137,0.25107247,0,0.729142393
398,N10_FDSW202534407-1r,DD5_FDSW220008392-2r,0,0.021254291,0.4393167,0,0.539429009
399,N20_FDSW202534408-1r,DD5_FDSW220008392-2r,0,0.021990522,0.274242253,0,0.703767225
400,N50_FDSW202534409-1r,DD5_FDSW220008392-2r,0,0.026681208,0.310104551,0,0.663214241
401,N100_FDSW202534410-1r,DD5_FDSW220008392-2r,0,0.024843995,0.335209229,0,0.639946777
402,N150_FDSW202534411-1r,DD5_FDSW220008392-2r,0,0.020819917,0.332870599,0,0.646309485
403,S5_FDSW202534394-1r,DD5_FDSW220008392-2r,0,0.019840197,0.289469255,0,0.690690549
404,S10_FDSW202534395-1r,DD5_FDSW220008392-2r,0,0.02032888,0.267403337,0,0.712267783
405,S20_FDSW202534396-1r,DD5_FDSW220008392-2r,0.325073355,0.018119899,0,0,0.656806746
406,S50_FDSW202534397-1r,DD5_FDSW220008392-2r,0.305258338,0.018541986,0,0,0.676199675
407,S100_FDSW202534398-1r,DD5_FDSW220008392-2r,0,0.018163874,0.277304889,0,0.704531236
408,S150_FDSW202534399-1r,DD5_FDSW220008392-2r,0,0.024385819,0.285612101,0,0.69000208
409,W5_FDSW202534400-1r,DD5_FDSW220008392-2r,0,0.018618672,0.274700956,0,0.706680372
410,W10_FDSW202534401-1r,DD5_FDSW220008392-2r,0,0.019114684,0.278340707,0,0.702544608
411,W20_FDSW202534402-1r,DD5_FDSW220008392-2r,0,0.020580525,0.288667521,0,0.690751953
412,W50_FDSW202534403-1r,DD5_FDSW220008392-2r,0,0.020946192,0.28188059,0,0.697173218
413,W100_FDSW202534404-1r,DD5_FDSW220008392-2r,0,0.015611566,0.251251167,0,0.733137267
414,W150_FDSW202534405-1r,DD5_FDSW220008392-2r,0,0.064470218,0.221240842,0,0.71428894
415,CXD_0801_FDSW210423161-1r,DD5_FDSW220008392-2r,0,0.05050267,0.506066841,0,0.44343049
416,CXD_0802_FDSW210423162-1r,DD5_FDSW220008392-2r,0,0.023364227,0.20470085,0,0.771934923
417,CXD_0803_FDSW210423163-1r,DD5_FDSW220008392-2r,0,0.036138841,0.478298545,0,0.485562614
418,CXD_0804_FDSW210423164-1r,DD5_FDSW220008392-2r,0,0.075373195,0.453545313,0,0.471081492
419,CXD_0805_FDSW210423165-1r,DD5_FDSW220008392-2r,0,0.028046296,0.466614474,0,0.505339231
420,CXD_0807_FDSW210423167-1r,DD5_FDSW220008392-2r,0,0.094650504,0.20470085,0,0.700648646
421,CXD_1001_FDSW210423173-1r,DD5_FDSW220008392-2r,0,0.042423614,0.507899925,0,0.449676462
422,CXD_1003_FDSW210423175-1r,DD5_FDSW220008392-2r,0,0.028533352,0.251489326,0,0.719977322
423,CXD_1004_FDSW210423176-1r,DD5_FDSW220008392-2r,0,0.040253243,0.448234404,0,0.511512353
424,CXD_1007_FDSW210423179-1r,DD5_FDSW220008392-2r,0,0.054841252,0.237682027,0,0.707476721
425,CXD_1009_FDSW210423181-1r,DD5_FDSW220008392-2r,0,0.055855485,0.225771939,0,0.718372576
426,CXD_1015_FDSW210423187-1r,DD5_FDSW220008392-2r,0,0,0.245563667,0,0.754436333
427,CXD_1201_FDSW210423188-1r,DD5_FDSW220008392-2r,0,0.044671213,0.563462294,0,0.391866493
428,CXD_1202_FDSW210423189-1r,DD5_FDSW220008392-2r,0,0,0.433848231,0,0.566151769
429,CXD_1203_FDSW210423190-1r,DD5_FDSW220008392-2r,0,0.021349433,0.28595357,0,0.692696997
430,CXD_1213_FDSW210423200-1r,DD5_FDSW220008392-2r,0,0.021683616,0.272635693,0,0.705680691
431,CXD_1214_FDSW210423201-1r,DD5_FDSW220008392-2r,0,0.015678766,0.244837127,0,0.739484107
432,CXD_1215_FDSW210423202-1r,DD5_FDSW220008392-2r,0.048734345,0.018352155,0.435196569,0,0.497716932
433,CXD_0204_FDSW210423206-1r,DD5_FDSW220008392-2r,0,0.055481355,0.553914966,0,0.390603678
434,CXD_0209_FDSW210423211-1r,DD5_FDSW220008392-2r,0,0.117396504,0.373356637,0,0.509246859
435,CXD_0210_FDSW210423212-1r,DD5_FDSW220008392-2r,0,0.070410461,0.370297074,0,0.559292466
436,CXD_0213_FDSW210423215-1r,DD5_FDSW220008392-2r,0.362866506,0.032066481,0.323742363,0,0.28132465
437,CXD_0214_FDSW210423216-1r,DD5_FDSW220008392-2r,0.411195301,0.029302289,0.308150924,0,0.251351486
438,CXD_0215_FDSW210423217-1r,DD5_FDSW220008392-2r,0.327381568,0.057022252,0.26478757,0,0.350808609
439,CXD_1401_FDSW210423218-1r,DD5_FDSW220008392-2r,0,0.028136994,0.235578708,0,0.736284297
440,CXD_1402_FDSW210423219-1r,DD5_FDSW220008392-2r,0,0.041142512,0.539692685,0,0.419164803
441,CXD_1408_FDSW210423225-1r,DD5_FDSW220008392-2r,0,0.203448022,0.20470085,0,0.591851128
442,CXD_1412_FDSW210423229-1r,DD5_FDSW220008392-2r,0,0.054661805,0.238687313,0,0.706650882
443,CXD_1414_FDSW210423231-1r,DD5_FDSW220008392-2r,0,0,0.249012233,0,0.750987767
444,CXD_1415_FDSW210423232-1r,DD5_FDSW220008392-2r,0,0.018269218,0.406735315,0,0.574995467
445,CXD_1604_FDSW210423236-1r,DD5_FDSW220008392-2r,0,0.016390666,0.275883356,0.061194676,0.646531302
446,CXD_1609_FDSW210423241-1r,DD5_FDSW220008392-2r,0,0.135294314,0.20470085,0,0.660004836
447,CXD_1610_FDSW210423242-1r,DD5_FDSW220008392-2r,0,0.062002378,0.20470085,0,0.733296772
448,CXD_1611_FDSW210423243-1r,DD5_FDSW220008392-2r,0,0.070733743,0.20470085,0,0.724565407
449,CXD_1612_FDSW210423244-1r,DD5_FDSW220008392-2r,0,0.029459557,0.20470085,0,0.765839593
450,CXD_1613_FDSW210423245-1r,DD5_FDSW220008392-2r,0.156840737,0.063145073,0.20470085,0,0.575313341
451,A1-20-normal,DD5_FDSW220008392-2r,0,0.19199879,0.20470085,0,0.60330036
452,A3-20-normal,DD5_FDSW220008392-2r,0,0.111380171,0.22906886,0,0.659550969
453,A5-20-normal,DD5_FDSW220008392-2r,0,0.121854973,0.229670326,0,0.648474701
454,B1-20-normal,DD5_FDSW220008392-2r,0,0.108132428,0.230594116,0,0.661273456
455,B3-20-normal,DD5_FDSW220008392-2r,0,0.101674197,0.22653331,0,0.671792494
456,B5-20-normal,DD5_FDSW220008392-2r,0,0.107700321,0.229859821,0,0.662439859
457,C1-20-normal,DD5_FDSW220008392-2r,0,0.153810995,0.217271526,0,0.628917479
458,C3-20-normal,DD5_FDSW220008392-2r,0,0.098825414,0.228753706,0,0.67242088
459,C5-20-normal,DD5_FDSW220008392-2r,0,0.093899581,0.22926312,0,0.676837299
460,A1-40-normal,DD5_FDSW220008392-2r,0,0.122251326,0.224023052,0,0.653725623
461,A3-40-normal,DD5_FDSW220008392-2r,0,0.130698927,0.238647583,0,0.63065349
462,A5-40-normal,DD5_FDSW220008392-2r,0,0.101054756,0.374563696,0,0.524381548
463,B1-40-normal,DD5_FDSW220008392-2r,0,0.08394712,0.237129264,0,0.678923616
464,B3-40-normal,DD5_FDSW220008392-2r,0,0.121060556,0.381342008,0,0.497597436
465,B5-40-normal,DD5_FDSW220008392-2r,0,0.082699506,0.234267968,0,0.683032526
466,C1-40-normal,DD5_FDSW220008392-2r,0,0.105176097,0.222961429,0,0.671862474
467,C3-40-normal,DD5_FDSW220008392-2r,0,0.080624906,0.231775362,0,0.687599732
468,C5-40-normal,DD5_FDSW220008392-2r,0.070852764,0.025213685,0.228962638,0,0.674970913
469,A1-60-normal,DD5_FDSW220008392-2r,0,0.084428065,0.2397108,0,0.675861136
470,A3-60-normal,DD5_FDSW220008392-2r,0,0.081991196,0.233105439,0,0.684903364
471,A5-60-normal,DD5_FDSW220008392-2r,0.039659331,0.02948286,0.230575736,0,0.700282073
472,B1-60-normal,DD5_FDSW220008392-2r,0,0.080095867,0.232026805,0,0.687877329
473,B3-60-normal,DD5_FDSW220008392-2r,0,0.072728955,0.23157915,0,0.695691895
474,B5-60-normal,DD5_FDSW220008392-2r,0,0.109843087,0.229161395,0,0.660995518
475,C1-60-normal,DD5_FDSW220008392-2r,0,0.074100124,0.234200086,0,0.691699791
476,C3-60-normal,DD5_FDSW220008392-2r,0.025333372,0.034354319,0.232742778,0,0.707569531
477,C5-60-normal,DD5_FDSW220008392-2r,0.07957042,0.025101999,0.22500086,0,0.670326721
478,A1-80-normal,DD5_FDSW220008392-2r,0,0.065613078,0.244963966,0,0.689422956
479,A3-80-normal,DD5_FDSW220008392-2r,0,0.074960848,0.237358899,0,0.687680253
480,A5-80-normal,DD5_FDSW220008392-2r,0,0.092372651,0.240024465,0,0.667602884
481,B1-80-normal,DD5_FDSW220008392-2r,0,0.025516064,0.379764946,0,0.59471899
482,B3-80-normal,DD5_FDSW220008392-2r,0,0.060322832,0.236860294,0,0.702816874
483,B5-80-normal,DD5_FDSW220008392-2r,0.046685279,0.024895519,0.232863726,0,0.695555477
484,C1-80-normal,DD5_FDSW220008392-2r,0,0.082186181,0.237774969,0,0.68003885
485,C3-80-normal,DD5_FDSW220008392-2r,0,0.058373347,0.233828193,0,0.70779846
486,C5-80-normal,DD5_FDSW220008392-2r,0,0.081387798,0.238583533,0,0.680028669
487,A1-100-normal,DD5_FDSW220008392-2r,0.046782493,0.035754022,0.236571352,0,0.680892134
488,A3-100-normal,DD5_FDSW220008392-2r,0,0.091912377,0.241817644,0,0.666269979
489,A5-100-normal,DD5_FDSW220008392-2r,0,0.096606327,0.236625203,0,0.66676847
490,B1-100-normal,DD5_FDSW220008392-2r,0,0.132884348,0.234661362,0,0.632454289
491,B3-100-normal,DD5_FDSW220008392-2r,0,0.10611439,0.234200897,0,0.659684713
492,B5-100-normal,DD5_FDSW220008392-2r,0,0.088118691,0.241154656,0,0.670726654
493,C1-100-normal,DD5_FDSW220008392-2r,0,0.111937849,0.214464867,0,0.673597284
494,C3-100-normal,DD5_FDSW220008392-2r,0.046778419,0.046718254,0.24270022,0,0.663803107
495,C5-100-normal,DD5_FDSW220008392-2r,0,0.079085474,0.236732212,0,0.684182314
496,DD9_FDSW220008396-1r,DD7_FDSW220008394-1r,0,0.157986103,0,0,0.842013897
497,DD11_FDSW220008398-1r,DD7_FDSW220008394-1r,0,0.189334754,0,0,0.810665246
498,DD13_FDSW220008400-2r,DD7_FDSW220008394-1r,0,0.090123903,0,0,0.909876097
499,DD15_FDSW220008402-2r,DD7_FDSW220008394-1r,0.500041336,0.072214596,0,0,0.427744069
500,DY2_FDME210438600-1b,DD7_FDSW220008394-1r,0,0,0.219822903,0,0.780177097
501,DY6_FDME210438604-1r,DD7_FDSW220008394-1r,0,0,0.410171633,0,0.589828367
502,DY7_FDME210438605-1r,DD7_FDSW220008394-1r,0,0,0.5,0,0.5
503,DY10_FDME210438608-1r,DD7_FDSW220008394-1r,0,0,0.191360886,0,0.808639114
504,DY11_FDME210438609-1r,DD7_FDSW220008394-1r,0,0,0.478620041,0,0.521379959
505,DY13_FDME210438611-1b,DD7_FDSW220008394-1r,0,0,0.187822932,0,0.812177068
506,DY15_FDME210438613-1r,DD7_FDSW220008394-1r,0,0,0.5,0,0.5
507,LYG1_FDME210455382-1r,DD7_FDSW220008394-1r,0,0,0.611330872,0,0.388669128
508,LYG3_FDME210455384-1r,DD7_FDSW220008394-1r,0,0.024712852,0.570792664,0,0.404494485
509,LYG5_FDME210455386-1r,DD7_FDSW220008394-1r,0,0.128205132,0.260149447,0,0.611645422
510,LYG6_FDME210455387-1r,DD7_FDSW220008394-1r,0,0.26824969,0,0,0.73175031
511,LYG7_FDME210455388-1r,DD7_FDSW220008394-1r,0,0.5314249,0,0,0.4685751
512,LYG11_FDME210455392-2r,DD7_FDSW220008394-1r,0.347869495,0,0,0,0.652130505
513,LYG13_FDME210455394-1a,DD7_FDSW220008394-1r,0,0.51792904,0,0,0.48207096
514,NB1_FDME210455352-1r,DD7_FDSW220008394-1r,0,0,0.718334996,0,0.281665004
515,NB2_FDME210455353-1r,DD7_FDSW220008394-1r,0,0,0.712942394,0,0.287057606
516,NB4_FDME210455355-1r,DD7_FDSW220008394-1r,0,0,0.716092486,0,0.283907514
517,NB6_FDME210455357-1r,DD7_FDSW220008394-1r,0,0,0.711268137,0,0.288731863
518,NB7_FDME210455358-1r,DD7_FDSW220008394-1r,0,0,0.728034807,0,0.271965193
519,NB11_FDME210455362-1b,DD7_FDSW220008394-1r,0.267304759,0,0.309250579,0,0.423444662
520,NB12_FDME210455363-1r,DD7_FDSW220008394-1r,0.294026169,0,0.309542245,0,0.396431586
521,NB15_FDME210455366-1r,DD7_FDSW220008394-1r,0.359790745,0,0.277199271,0,0.363009984
522,SY3_FDME210455399-2a,DD7_FDSW220008394-1r,0,0,0.487642748,0,0.512357252
523,SY7_FDME210455403-2a,DD7_FDSW220008394-1r,0,0,0,0,1
524,SY9_FDME210455405-2a,DD7_FDSW220008394-1r,0,0,0.541005406,0,0.458994594
525,SY11_FDME210455407-1r,DD7_FDSW220008394-1r,0,0,0.541005406,0,0.458994594
526,SY12_FDME210455408-1r,DD7_FDSW220008394-1r,0,0,0.541005406,0,0.458994594
527,SY13_FDME210455409-2a,DD7_FDSW220008394-1r,0,0,0.541005406,0,0.458994594
528,SY15_FDME210455411-2a,DD7_FDSW220008394-1r,0,0,0.541005406,0,0.458994594
529,WZ1_L1,DD7_FDSW220008394-1r,0.363385686,0,0,0,0.636614314
530,WZ3_L1,DD7_FDSW220008394-1r,0.320211067,0,0.408995698,0,0.270793235
531,WZ5_L1,DD7_FDSW220008394-1r,0.453382764,0,0.227330081,0,0.319287155
532,WZ7_FDME210455463-1r,DD7_FDSW220008394-1r,0.413480167,0,0.259998883,0,0.32652095
533,WZ10_L1,DD7_FDSW220008394-1r,0.468723744,0,0.233763062,0,0.297513194
534,WZ11_L1,DD7_FDSW220008394-1r,0.416637271,0,0.380857756,0,0.202504973
535,WZ14_L1,DD7_FDSW220008394-1r,0.321639209,0,0.412961852,0,0.265398939
536,WZ15_FDME210455471-1r,DD7_FDSW220008394-1r,0.49845698,0,0.248843361,0,0.252699659
537,YC1_FDME220007405-1r,DD7_FDSW220008394-1r,0,0,0.611254121,0,0.388745879
538,YC3_FDME220007407-1r,DD7_FDSW220008394-1r,0,0,0.645959588,0,0.354040412
539,YC5_FDME220007409-1r,DD7_FDSW220008394-1r,0,0,0.631499204,0,0.368500796
540,YC7_FDME220007411-1a,DD7_FDSW220008394-1r,0.225169649,0,0.356833079,0,0.417997272
541,YC9_FDME220007413-1r,DD7_FDSW220008394-1r,0,0,0.444239308,0,0.555760692
542,YC11_FDME220007415-1r,DD7_FDSW220008394-1r,0,0,0.599574692,0,0.400425308
543,YC13_FDME220007417-1r,DD7_FDSW220008394-1r,0,0,0.473612319,0,0.526387681
544,YC15_FDME220007419-1r,DD7_FDSW220008394-1r,0,0,0.489047658,0,0.510952342
