	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM12_FDME220007446-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	C1_FDSW202534412-1r	E5_FDSW202534388-1r	E10_FDSW202534389-1r	E20_FDSW202534390-1r	E50_FDSW202534391-1r	E100_FDSW202534392-1r	E150_FDSW202534393-1r	N5_FDSW202534406-1r	N10_FDSW202534407-1r	N20_FDSW202534408-1r	N50_FDSW202534409-1r	N100_FDSW202534410-1r	N150_FDSW202534411-1r	S5_FDSW202534394-1r	S10_FDSW202534395-1r	S20_FDSW202534396-1r	S50_FDSW202534397-1r	S100_FDSW202534398-1r	S150_FDSW202534399-1r	W5_FDSW202534400-1r	W10_FDSW202534401-1r	W20_FDSW202534402-1r	W50_FDSW202534403-1r	W100_FDSW202534404-1r	W150_FDSW202534405-1r	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r	A1-20-normal	A3-20-normal	A5-20-normal	B1-20-normal	B3-20-normal	B5-20-normal	C1-20-normal	C3-20-normal	C5-20-normal	A1-40-normal	A3-40-normal	A5-40-normal	B1-40-normal	B3-40-normal	B5-40-normal	C1-40-normal	C3-40-normal	C5-40-normal	A1-60-normal	A3-60-normal	A5-60-normal	B1-60-normal	B3-60-normal	B5-60-normal	C1-60-normal	C3-60-normal	C5-60-normal	A1-80-normal	A3-80-normal	A5-80-normal	B1-80-normal	B3-80-normal	B5-80-normal	C1-80-normal	C3-80-normal	C5-80-normal	A1-100-normal	A3-100-normal	A5-100-normal	B1-100-normal	B3-100-normal	B5-100-normal	C1-100-normal	C3-100-normal	C5-100-normal
Exaiptasia diaphana	0.487246274	0.886758814	0.196797156	0.604209907	0.545715632	0.506932394	0.54837727	0.483261588	0.321828651	0.275406455	0.188629537	0.16883924	0.446214457	0.323404124	0.274275201	0.426579995	1.01364723	0	0	0.459525133	0	0.344176929	0.207976692	0.270827655	0	1.65877275	3.398976896	2.779069471	1.349619018	1.208460095	1.374294758	3.74656155	2.79813978	0	0.104839934	0	0	0.139722175	0	0	0.099147841	0	0	0.098590745	0	0.143565738	0	0.145146797	0	0.112714637	1.914773573	2.077039071	2.287451945	2.296336107	1.899559954	2.544890102	1.734705023	2.315326943	1.953208287	1.948649978	3.059514221	2.315501584	1.753131304	2.379372054	2.837567914	2.513513414	2.327431466	2.034423398	2.430030156	2.157731847	1.750122106	2.180683709	1.552694537	1.153833454	1.215223728	0.623353548	1.121745231	0.44219981	1.733544413	1.21701139	0.271922208	1.33147739	0.87256589	1.098272423	0	0.633946055	2.058341971	1.029648523	1.306359813	0.624953848	1.538561909	1.269510784	1.395039106	1.088584188	0.895384692	0.533044954	1.17546869	0.861619964	1.162530171	0.530726511	0.709782467	0.524893929	1.799096322	1.821737117	2.174658042	0.951662492	0.552558273	1.798623443	1.900521182	1.17854473	1.199426151	0.735666001	1.384290824	4.755832803	4.216911135	3.591226225	2.666763935	2.052470497	3.957502881	4.318221384	1.086346025	3.762448456	2.006453688	4.609148509	2.426223992	2.809712925	2.352771252	3.66885907	2.261335616	2.075144834	2.584336777	2.088882584	2.830626842	2.782365149	4.141626092	3.042048688	2.340292122	2.412588842	3.160948041	2.463472891	2.862654451	1.007301384	2.254874845	2.196004405	2.484532915	2.122202656	3.412797201	1.419920805	1.433177917	2.991262685	3.052605568	4.726393499	1.632071651	5.604527941	3.391594706	3.730232364
Daphnia pulex	4.286009903	3.90400898	4.585782782	3.923787221	2.485207571	2.856189479	4.345957344	4.900397411	0	0	0	0	0	0	0	8.429430517	7.821122723	0.966836645	0.143114529	1.830097608	0.39238472	0.558795058	4.177165619	1.877938691	6.619261761	0.310110166	0.214226654	0.192498903	0.286580165	0.497174823	0.891159425	0.187957065	0.534887965	0.1873994	0.698031936	0.915601679	0.535506784	1.04213095	0.809247332	1.249134154	1.043455624	0.260130162	0	3.325534541	0	1.403221229	1.539709553	2.024565797	2.008586799	2.288787262	1.664938247	2.149690542	1.972134732	1.586049938	0	0	0.105420303	2.344037393	2.563852144	0.563147476	0	0.57976523	1.653122988	1.192834862	1.424600179	1.280537982	0.758401307	1.422726924	1.549160351	1.503966007	1.016951464	1.502452573	0.931114238	1.765124627	1.024988458	1.434669663	2.21716238	1.00746253	2.262305784	0.665944959	1.580321899	4.778612394	1.659471588	0.337963197	1.754180287	3.481358918	2.597546041	2.4231535	1.487866189	1.32903284	2.654145607	2.664255464	2.067658495	0.854181115	2.520869011	2.072799045	1.872113862	2.058994126	2.047084428	1.106151699	0.195670023	2.841256064	4.396890243	2.82034998	3.639325034	0.386355876	2.096497211	2.653768444	1.26559212	1.547771012	2.849647636	0	1.428107085	1.505621588	1.546752841	1.290243791	2.691578104	1.992696151	1.787399994	1.355242312	1.09197461	0.77427308	2.425186091	1.526531597	2.441880478	1.70686664	3.710455247	3.832897607	1.112209838	3.023239558	3.443751871	1.991072348	4.137979522	2.606695737	0.765016351	1.508599008	2.012756505	2.128734999	1.085477555	3.253440859	1.5325824	2.411272762	1.877233048	1.929506486	0.621362538	2.215399634	0.930366191	1.056144867	1.501214123	0.880830285	1.014759848	0.957924821	0.793146724	0.830185744	0.962845366	0.735564964
Lasius niger	2.081008831	2.579143892	3.365722448	2.691271598	2.615062737	2.324634962	1.629847616	2.776691385	0	0	0	0	0	0	0	8.1203879	9.828929583	0.214063233	0.176534565	0.50755018	0.192501871	0.523151801	0	0	0	3.376351984	3.316825527	3.073024039	4.176548365	4.175460554	4.287243523	3.220084614	2.714340512	0.430887041	1.58620006	1.712184718	2.041019851	1.322075379	1.417030647	2.187622829	1.654533334	1.061336039	1.702519623	0.716322614	1.434272138	0.548191664	0.641711393	0.735570127	1.031094208	0.771864728	2.290247131	1.797010123	1.923551626	2.283606587	1.488874737	2.309577032	1.964913332	2.160478264	1.437030221	2.722332949	2.579164027	0.961252874	1.163686813	1.88432166	1.654589477	2.191884292	2.589690214	2.677250357	3.027447389	1.766358702	2.413394189	2.896069606	1.919597265	1.567661209	2.93446785	10.83736721	12.68243296	2.864342858	8.801816018	8.556697783	3.37799767	7.69354182	7.308429858	2.676692185	2.128034261	3.365522904	3.006158916	9.544167303	6.18933106	7.242130439	4.109353703	5.650357776	3.836425095	6.668673042	5.876226543	8.109578499	6.957603931	5.802484432	6.70010949	6.851769535	16.58430136	7.055101267	5.034937846	3.825855627	2.300827121	16.11198273	4.235354598	1.793795058	2.445807936	2.743069068	2.40967724	4.482098989	7.405942014	4.3876628	4.738082382	4.244492349	4.947430835	3.251409906	3.734982317	3.605462492	7.24093241	4.254217999	4.354655846	4.525796499	3.535287277	4.46992096	3.553353701	3.692919924	3.87136984	8.323140948	4.877417565	4.46928829	4.71479071	4.584290481	5.061796319	4.125520297	3.676483072	4.423703816	7.978488556	5.485572136	4.242999646	3.476917041	4.148169495	5.115479048	3.435481904	4.343177998	4.803193743	8.29794801	5.474171426	6.612860123	3.762082495	4.479150335	5.608349115	3.610268477	5.832754221	4.528461513
Cymbomonas tetramitiformis	1.824728826	1.482424724	1.906172392	1.043398207	1.263626912	0.758641238	1.290649272	0.837988921	0	0	0	0	0	0	0	3.264424384	4.121792933	0.101517838	0	0.942408712	0.706903924	0.323616384	0.705610374	0.857028504	0.553865173	0.99057226	0.651271378	1.510184526	0.70128019	1.531707341	1.469929506	1.338682146	1.195971134	0.928158345	0.289882449	0	0.142295119	0.121609462	0	0.471909265	0.138020186	0.261748041	0.562115472	0.439140667	0.531420492	0.241743155	0.289733234	0.275878991	0.331646091	0.140447727	1.874615006	1.548105686	2.055556522	2.211953488	2.085590762	2.62418292	1.932288297	2.387049252	2.296527759	1.533867196	2.877903179	2.05972622	1.99853157	1.800798469	2.387604269	1.981604563	2.20781938	2.522263257	1.815326137	1.523198337	1.808062126	1.789237979	1.645823747	1.761759216	2.132087222	2.56497656	2.315423706	3.579762036	2.736372357	2.361077638	1.777675267	1.980122733	2.566463317	2.264568269	2.085071467	1.997211672	2.475409335	2.00827915	2.281624648	2.385253149	3.033899771	2.428283844	1.777122726	2.363702389	1.870217046	1.768502883	2.788974272	2.301506051	2.311623993	1.410513445	2.382174119	2.317920228	2.126019865	2.564913414	2.15459031	2.478874834	1.543771149	2.347102752	3.060910362	1.758626773	2.333812951	5.772485825	6.040625701	2.932840059	3.597208078	2.856563161	2.730500439	2.203075745	3.063212599	2.688355178	5.187203574	2.606817572	3.199328407	3.836390065	2.989223705	4.267848102	3.565421068	3.078639572	2.865402737	7.515157094	4.976131327	4.653495177	4.401468677	3.843358318	2.739068983	3.783801241	4.150619621	3.422633045	8.506479671	3.65398431	3.143069909	2.709941215	5.113265355	4.059271242	2.856020787	4.01583516	4.118411044	5.213157212	3.420382873	3.41512107	2.717894232	3.721831003	3.129054512	3.151384053	2.769972447	3.447671831
Hirondellea gigas	1.931780935	2.003252389	2.862103042	2.5155847	2.45960463	2.655919495	2.01918681	2.305206559	0	0	0	0	0	0	0	2.907285488	6.41126906	1.368073824	0.588294623	1.254607767	1.72909862	1.315512716	1.142451798	1.271602724	0.748676544	1.04706373	1.229735163	0.739649074	1.73882556	1.131999906	1.747388754	1.012484855	1.024186284	2.21206485	1.051053242	1.13778577	0.8568527	1.131500194	0.719339569	0.903704148	1.340788851	0.517703096	0.830945316	0.563434482	0.794492444	1.080322321	0.944760221	0.715606038	0.923818196	0.845397862	2.818315214	2.226638887	1.722394384	2.54123283	2.351540385	2.737319763	2.392106818	2.341577481	2.008829083	1.87037306	2.574617317	1.835322869	1.762665512	2.173786603	2.085579002	2.401814676	1.684031427	2.082635767	2.226410927	2.037386511	1.744057961	2.33829062	2.224451395	3.207030622	2.267276244	2.449191539	3.447417635	2.172376155	3.467362826	2.665377531	1.861425159	2.455798615	2.089787796	2.953380756	1.534804653	3.609073022	4.755037753	3.455618437	3.432119216	3.44365191	3.701940687	3.533418289	3.518082487	4.154478804	3.727347694	3.277486243	3.265844037	3.102272895	3.491728023	4.405392716	2.426420545	3.57566163	2.973494348	3.463166181	3.205063577	2.682166361	3.97959128	2.79335927	2.372425942	2.336618644	2.259158494	3.327066362	5.249408895	3.517282204	4.209913029	3.356199176	5.513273564	3.429433572	3.53892231	4.249340777	4.583330068	4.209027796	4.71738981	3.854328433	4.053928021	4.633985175	4.424721762	4.857273955	5.366851483	7.428159539	4.175686523	3.981944867	5.164678072	4.609210555	3.490881743	4.628204929	4.811964627	4.445335816	5.474781185	4.69922116	4.649137288	4.148608403	3.692463026	3.615675691	4.748022172	3.947732929	5.415709322	4.35542697	3.805570368	4.750355979	4.593195742	4.284433367	3.509530582	4.878124219	5.326022953	4.152263987
Darwinula stevensoni	1.167617416	1.493508201	1.786147456	1.764393914	1.486761452	1.302421735	1.208332894	1.243523129	0	0	0	0	0.120154404	0	0	3.248337273	4.20512412	1.677297536	0.353127317	1.837452938	1.922313323	2.030360987	2.126363989	1.765304016	1.406924486	1.898773926	2.109249038	2.190021265	0.956244791	2.078561234	2.320639798	2.107696373	0.912138535	0.153816878	0.835517405	1.126029322	0.961273994	0.816935451	1.196624177	1.492706504	1.137974113	0.779516383	0.234024503	0.239785671	0.110768919	0.074290506	0.073865359	0.113818794	0.11026921	0.189450163	2.000949867	1.737255948	2.012666575	2.008244536	1.667059604	2.078494468	1.811122954	1.946558805	2.472824488	2.442355566	2.091409674	1.285139327	1.593557796	1.669907149	2.21874126	1.925205122	2.234987314	2.012816105	1.782600829	1.917893536	1.892139481	2.137087238	2.116719799	1.402168313	1.880763475	1.382060329	2.926480831	1.248509241	3.731926929	1.595259507	1.541989997	1.813539063	2.107451312	1.926945185	1.174655142	2.49886044	3.614213301	1.368158424	1.804598917	1.488570516	2.683256961	2.738321256	2.597367753	1.5999976	1.911099976	1.953690938	1.528794255	1.572980659	1.775167871	2.245627694	2.271900004	2.64874889	2.671298837	2.612442395	2.27789625	2.181929242	3.484606432	1.596596415	2.124617349	1.649752254	2.220061436	3.100440176	4.379027077	3.36163918	3.559351921	3.382248677	3.275578837	3.650317928	3.35133727	3.525012961	3.437105696	3.664359318	4.052489766	3.128480127	3.569811445	3.563424708	3.737895783	4.129473066	3.304585135	5.322443327	4.296466098	3.053917799	4.551459299	3.600928201	3.385293081	3.423712154	3.334008714	3.454809099	4.552956072	3.974914493	3.340219136	3.574169887	3.549417953	3.020164208	2.90699546	3.535914608	3.470237075	3.332918158	3.253526773	2.875973203	4.096288807	3.562089657	2.589984267	3.66239117	3.157400494	3.072315528
Acanthamoeba castellanii	0.895992882	0	0.170796941	0	0.187279569	0	0.366127329	0.185444753	0.818658847	0.949210591	1.162082061	1.739315177	1.094124859	0.684165665	0.409350779	0.730388963	1.326161539	0.850689373	0	0.53693921	0.387884329	1.110541676	0.918415625	0.706936559	0.597221132	1.685582739	2.541502904	1.336671268	1.293884105	1.624900675	1.969679734	1.449622018	0.816966459	0.334966302	0.452166453	0.524823829	0.377885345	0.755949494	0.650617566	0.391032714	0.539493408	0.557170613	0.443150903	0.54022691	0.490027594	0.733217998	0.434352048	0.671963384	0.533954976	0.376527354	1.082372053	1.221985405	1.1055838	1.17735608	0.658565089	1.042374374	0.846909385	1.132542868	1.298847115	2.367113387	1.137631126	0.729419877	1.186626875	1.317059258	1.462502664	1.430795914	1.397249905	1.224542859	0.997437581	1.02724172	1.214596216	1.107098016	1.812920735	0.823254312	1.001377559	1.17394096	0.381604234	0.2741747	1.198187227	0.637365696	0.84206737	1.335647146	0.995901481	0.872660003	0.375272092	0.991251332	1.309351664	1.498615021	1.047499436	1.030851542	1.087844239	0.54003898	0.879521757	0.560914436	0.745330885	0.734496891	0.783834733	0.771726597	0.403915288	1.737246393	0	0.568412546	1.365339984	1.363713955	1.183329894	0.275565284	0.774008181	1.352134525	1.514133876	0.900475553	1.816506999	1.536317072	1.218441162	1.986621797	1.538989959	1.321175214	0.954672317	1.248536788	1.287016177	1.613498407	1.168428381	1.549946577	1.237110777	1.170445088	1.136577118	1.256956866	1.832603216	1.066407183	1.472787457	1.248937461	1.784904688	1.576632022	1.537503805	1.709640462	1.215971928	1.614775406	1.085592275	1.138635576	1.334214644	1.382729745	0.89252493	1.609429715	1.395053011	1.501876138	0.998553377	1.433041047	0.925830062	0.740508841	0.716615895	0.791759365	1.413478915	1.558962115	0.826462261	1.086084991	0.574539406	0.909884457
Emiliania huxleyi	1.064582013	1.226908927	1.429657184	0.870338538	1.057607457	1.550946578	0.942814497	1.113195178	0.19272728	0	0.318342273	0.204793797	0	0.698448517	0	2.864478393	2.337485504	0.632098022	0.12541189	0.702506839	0.426828999	0.651520931	0.908818093	0.319859416	0.374994532	0.573947106	0.892868539	1.027578803	0.699709656	0.39190398	0.80929579	0.468416374	0.86048687	0.637750541	0.333903782	0.44440057	0.55428303	0.263277378	0.378483968	0.412583449	0.192370738	0	0.206816873	0.324423929	0.222564797	0	0.228596067	0.234629304	0.166410857	0.205141997	1.483171519	1.071945693	1.735437536	1.540140629	2.279419045	1.960079666	1.882618749	1.940408618	1.466656782	1.179940928	2.181740458	1.402224367	1.016056967	1.171448581	1.748479826	1.954754945	1.412896212	0.836365993	1.861323826	1.662777601	1.554124416	1.96050553	0.984375476	1.767143021	1.552254536	1.378700228	3.159826807	0.783204667	2.545884849	2.572912973	1.063010496	2.491421266	2.039389348	2.117644486	1.210953324	4.280423058	3.837436608	2.383928865	2.411046393	1.930744323	3.65037343	5.010363921	2.546671426	3.741840474	3.129331674	4.323382892	3.148203122	2.776388276	4.386868076	2.370044128	3.743555028	4.105577119	2.159976194	2.313286877	2.854141368	2.429706396	2.445753445	2.218063864	1.364083885	1.91672096	2.012110025	2.166845432	4.078408471	5.559342229	5.033378012	3.824599195	4.242852081	3.257181549	3.733951182	3.669625271	3.889446603	3.562690648	4.120152246	3.98958213	3.799639402	4.197007872	3.540571032	4.305440096	4.082384789	3.997169527	4.618074511	2.989483558	3.666691941	4.285577614	4.137889613	3.796248007	3.663334066	4.249679418	3.414240561	4.226691974	3.891240091	4.005046892	3.958012579	3.231327547	3.034427122	3.356610986	3.566092006	2.951872423	2.793568975	4.811848888	4.440550614	5.150080442	2.806535952	3.007509489	2.929988855	4.046488398
Pleodorina starrii	1.827207346	2.781194097	4.051942365	3.135806063	2.86414557	2.907707769	2.449840402	3.227445134	0.597073737	0.97289749	1.37634117	1.496094227	0.92269804	0.764417553	1.481124433	7.185248365	8.969395235	0.41442691	0.245044468	0.903283125	0.644396034	0.726270405	0.731705929	0.803089308	0.561562792	1.873408855	1.872835668	2.463682781	1.496865112	2.45577389	2.493163498	2.160692483	2.298781206	1.675799725	0.291403364	0.234631181	0.132107516	0.277735423	0.340180258	0.343726723	0.10313829	0.321457506	0.201127802	0	0.154735284	0	0.159190283	0.114032148	0.111519333	0	4.988833108	4.837858151	4.965694956	5.05086857	3.929835969	4.128591592	3.186210947	5.788304135	5.306145635	4.811205023	4.62290563	3.567573459	4.124700752	4.797053157	5.126542103	4.980947754	5.05279917	5.028891073	4.698133684	4.91172605	4.802156148	5.272370101	4.981766985	4.291216654	4.698263744	2.514965203	3.905475394	2.483359196	3.97086505	4.681059868	3.891376587	3.29842256	4.606094577	4.319220979	5.440342667	4.837970536	6.906711624	4.315570139	4.56879735	3.47475216	6.252712943	5.765758372	5.955168939	4.991668608	5.008563731	4.02563626	4.590554975	4.615204125	4.875388869	2.708816519	2.952867259	4.945718241	6.673904917	6.695623642	5.970951287	3.227951735	5.279217158	4.698545274	5.382773657	4.250867322	5.451497433	7.633515511	8.832699811	7.500692601	7.898693445	6.556220187	7.938267682	6.570108692	8.117306305	7.425618359	7.053129402	7.182651568	8.372208922	8.166082978	8.141711078	9.698796186	8.565196514	9.300892573	8.597949179	10.03928779	8.566244626	8.083374215	9.655304385	9.077754842	7.597022775	8.885093224	9.127674946	8.39015276	11.16283448	8.266748719	7.9765871	6.106372269	8.119779275	8.684622148	7.253970265	8.514523697	9.506285422	8.193024045	6.862861245	7.625966276	7.499611221	8.064080751	6.523968861	8.565117347	8.20421815	8.10216657
Daphnia sinensis	1.623385064	0.791100642	1.594378913	1.066137729	0.980779028	0.813019532	0.962588412	1.049651436	0.181817576	0.375878109	0.215204528	0.292935414	0.11469062	0.807534581	0.210184581	4.148707537	2.888969872	0.73642059	0.137643836	0.832139477	0.958308601	0.695224121	0.906141997	0.899703973	0.848544514	2.061558064	1.855735309	1.860635734	2.197000133	2.013700277	3.877402667	1.547900402	1.816166279	9.057540403	0.238392101	0.265868986	0.338229579	0.20946095	0.182845126	0.407429935	0.446117855	0.162578581	0.486847919	0.43340881	0.484025522	0.473311108	0.426200796	0.46337661	0.383008617	0.372769934	2.11948432	2.96559163	3.37369641	1.704657174	0.754444388	0.876048981	0.957085738	2.432504857	2.400802976	2.761318326	0.685790165	0.978521904	2.494118968	2.054395942	1.80268231	2.388127737	1.804811859	1.614815188	2.178605949	1.916700657	2.145067372	2.287984283	2.016016632	1.95668681	1.677567294	1.038037485	2.675507493	0.841529877	2.02512412	1.678227162	2.342566855	3.336011431	3.924324278	2.251852397	2.692161736	4.634121452	3.652475017	4.442241719	3.245208207	2.230735907	4.766697554	5.180335548	4.217949065	4.01132012	4.014177173	3.493652782	3.23103035	3.567722299	3.605024631	1.015136845	1.270972542	1.654155688	2.915646884	3.973560037	3.175338956	1.546133677	2.377439634	2.649965069	2.716394931	2.18397175	3.106137239	0.749577394	3.093898169	2.22895212	2.423923468	2.223911035	3.718191401	3.616054597	2.229456757	2.18192231	2.461543599	2.126698353	3.543405817	2.472969385	4.121600168	3.792827035	4.630014744	4.288834162	3.292721577	3.061954999	3.60220822	3.424850557	4.629268154	3.526913379	2.264633721	3.567352807	3.745315643	3.66122048	2.800028102	3.920131139	2.129243366	5.599954319	3.583465415	3.916034103	2.624167642	3.596508615	2.476466977	2.126994108	2.542819269	1.936067727	2.584117107	1.508593491	2.077060462	2.202088232	2.49263243	2.254663183
Cyprideis torosa	3.261469275	3.295875746	4.757768564	4.368535395	3.890042207	3.352083129	2.600243601	3.323664746	0.058827097	0.072274367	0.046787447	0.064120544	0.122654735	0.107039308	0.08102233	7.684594417	10.74724402	1.190838505	0.341019042	1.08425287	1.189673038	1.275182412	1.040743842	0.866204626	0.726694893	2.393870296	2.406512122	2.992024323	2.738185062	2.494704206	3.193039018	2.50571998	2.442833648	2.584496622	1.18554485	0.995532733	1.240502044	1.014425351	1.054436304	1.354233203	1.189448527	0.994454809	1.021680743	0.697571115	0.909817543	0.753904827	0.768396343	0.799292897	0.814969481	0.718446112	3.571848371	3.367390014	3.43652606	4.03449534	3.01592754	3.083948935	2.48961082	4.00808631	4.130314708	3.347199273	3.674535297	2.859938513	3.02223035	3.225167576	3.534584989	3.611365625	3.893171446	3.905466963	3.68245739	3.266868497	3.267974164	3.686307174	3.455068651	3.426200395	3.702844059	3.056859954	4.462890864	1.946657241	3.941906861	3.35159968	2.823554274	2.929565736	3.25762771	3.363512954	3.037686426	4.431286786	6.502478507	3.264526793	3.591155177	3.297519739	6.261339892	6.026778105	4.612360443	4.39841325	5.156792688	7.020135268	5.61973868	5.127672838	5.554679864	2.644248429	2.493952127	5.913088338	6.080485571	6.271498154	5.697296913	2.785892494	6.854200509	3.51706289	3.732369291	3.391248976	3.835384631	4.359908538	8.261984371	6.699666636	6.513975884	5.996756526	7.422895518	6.325426435	6.432498558	6.296257535	6.633459699	5.886335759	7.317731874	6.76208486	6.955539426	7.989002099	7.673972858	7.695066788	7.647214263	9.183363457	7.416110663	7.587370551	8.446340705	7.777580043	5.771540174	7.374397659	8.137660425	7.850742166	10.06065661	8.259565272	6.080281483	6.341104211	7.714739214	7.406129452	7.275063442	8.2496646	7.733581773	8.227675686	7.15364478	7.030016256	6.876504256	6.24473723	6.409823207	6.338987252	7.769814436	7.291946328
Ostreobium quekettii	1.943724081	2.477039195	2.868632429	3.902806378	3.327835242	2.882880944	2.21146021	3.142200216	0.038541109	0.145064361	0.084239904	0.057226965	0.04418299	0.076638884	0.095420257	3.223874722	3.999896613	0.626552828	0.210440937	0.591349618	0.807608307	0.655918384	0.550676644	0.448251941	0.301689173	1.170268815	1.409751056	1.317146297	1.068942098	1.339791313	1.59124469	1.191727603	0.918477957	0.407917174	2.170392603	1.65163315	2.466609676	1.94943668	1.818882208	2.401204679	1.981634738	1.647954345	0.268118053	0.083479018	0.285726129	0.162181633	0.120513297	0.137092096	0.164436196	0.16526991	1.602286079	1.398032883	1.552068946	1.668764817	1.406417031	1.758102693	1.654090129	1.97895239	1.826696452	1.99958009	1.884994573	1.461393542	1.055264781	1.668674328	2.100405021	2.031123734	2.146272002	2.193254105	2.039514946	1.594202875	1.770845674	1.895489894	1.878693975	1.374371768	1.70582365	2.967105436	2.324267114	1.280022568	3.040234784	2.28837873	1.616137785	1.543823743	1.86203876	1.63426675	0.916593688	1.813811325	3.130812119	1.778573302	1.848734838	1.804940294	2.391503924	2.885379644	2.17229441	2.284941114	3.360530343	4.693320833	3.975643657	3.38999485	3.274407263	1.804248533	1.404506142	4.613956136	3.96641966	2.487781519	2.220451421	1.686382279	4.25037234	1.504618161	1.664461073	1.567745067	1.742238996	2.41426322	4.367932352	4.098394583	3.92934285	3.360368447	3.744388015	3.387470457	3.384225728	3.68771688	3.66335958	3.772286984	3.934970288	4.00186686	3.365853	5.387745712	3.906556229	5.207802819	3.976702529	5.79567366	6.357380811	4.473851842	5.523944299	4.621966447	3.36347389	5.53086156	5.789434747	4.2733834	4.85875675	5.530197373	4.339568595	3.434380125	5.147280334	4.973739321	3.538229098	5.273724415	4.977134467	4.091966271	3.866875642	3.404689315	3.959714999	3.857768577	3.493163496	4.648463492	5.258364121	4.134686147
