	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	C1_FDSW202534412-1r	E5_FDSW202534388-1r	E10_FDSW202534389-1r	E20_FDSW202534390-1r	E50_FDSW202534391-1r	E100_FDSW202534392-1r	E150_FDSW202534393-1r	N5_FDSW202534406-1r	N10_FDSW202534407-1r	N20_FDSW202534408-1r	N50_FDSW202534409-1r	N100_FDSW202534410-1r	N150_FDSW202534411-1r	S5_FDSW202534394-1r	S10_FDSW202534395-1r	S20_FDSW202534396-1r	S50_FDSW202534397-1r	S100_FDSW202534398-1r	S150_FDSW202534399-1r	W5_FDSW202534400-1r	W10_FDSW202534401-1r	W20_FDSW202534402-1r	W50_FDSW202534403-1r	W100_FDSW202534404-1r	W150_FDSW202534405-1r	CXD_0801_FDSW210423161	CXD_0802_FDSW210423162	CXD_0803_FDSW210423163	CXD_0804_FDSW210423164	CXD_0805_FDSW210423165	CXD_0807_FDSW210423167	CXD_1001_FDSW210423173	CXD_1003_FDSW210423175	CXD_1004_FDSW210423176	CXD_1007_FDSW210423179	CXD_1009_FDSW210423181	CXD_1015_FDSW210423187	CXD_1201_FDSW210423188	CXD_1202_FDSW210423189	CXD_1203_FDSW210423190	CXD_1213_FDSW210423200	CXD_1214_FDSW210423201	CXD_1215_FDSW210423202	CXD_0204_FDSW210423206	CXD_0209_FDSW210423211	CXD_0210_FDSW210423212	CXD_0213_FDSW210423215	CXD_0214_FDSW210423216	CXD_0215_FDSW210423217	CXD_1401_FDSW210423218	CXD_1402_FDSW210423219	CXD_1408_FDSW210423225	CXD_1412_FDSW210423229	CXD_1414_FDSW210423231	CXD_1415_FDSW210423232	CXD_1604_FDSW210423236	CXD_1609_FDSW210423241	CXD_1610_FDSW210423242	CXD_1611_FDSW210423243	CXD_1612_FDSW210423244	CXD_1613_FDSW210423245	A1-20-normal	A3-20-normal	A5-20-normal	B1-20-normal	B3-20-normal	B5-20-normal	C1-20-normal	C3-20-normal	C5-20-normal	A1-40-normal	A3-40-normal	A5-40-normal	B1-40-normal	B3-40-normal	B5-40-normal	C1-40-normal	C3-40-normal	C5-40-normal	A1-60-normal	A3-60-normal	A5-60-normal	B1-60-normal	B3-60-normal	B5-60-normal	C1-60-normal	C3-60-normal	C5-60-normal	A1-80-normal	A3-80-normal	A5-80-normal	B1-80-normal	B3-80-normal	B5-80-normal	C1-80-normal	C3-80-normal	C5-80-normal	A1-100-normal	A3-100-normal	A5-100-normal	B1-100-normal	B3-100-normal	B5-100-normal	C1-100-normal	C3-100-normal	C5-100-normal
Artemia franciscana	1.982017151	2.983449725	5.159781011	4.303848375	3.952820199	3.288037479	3.038372387	3.68126974	9.022363364	9.441567365	10.33397696	6.079541397	4.371120063	10.6033392	1.786846214	0	0	1.222350109	0	0	0	1.461832441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70236019	0.919982605	0	0.856201356	0	0	0	0	0	0	0	0	2.955731542	0.624343816	1.683673774	0.606788002	0	0.628331763	0	2.074718857	1.008840782	0	0.723107346	0	0	0	2.377097849	1.113638958	0.91924945	2.764696842	0.652018728	1.314895436	1.067571863	0.760992381	1.316243622	1.553528005	2.124596358	0.794005149	0.723197771	0.611789658	1.39869264	1.265710557	2.510464869	1.122434492	2.27596483	1.863544063	2.598711785	2.349794472	3.88772846	1.247788312	1.034345952	1.096502134	5.370219977	3.826874305	2.052124871	3.585378408	2.748170554	4.668015663	2.47113561	1.014953348	2.594895231	0	0	4.685633146	3.978480576	3.674676297	1.962140001	0	4.627677949	1.711082507	2.224008075	2.353280754	3.256071991	3.103125677	11.59895765	4.758895695	4.908492251	3.82955856	4.574428317	4.632692517	3.708978828	3.053023229	10.62057154	4.008992393	6.561593392	4.623579771	2.839403501	4.273733353	4.737687618	3.198490941	5.366930883	11.82869885	6.594557728	5.220509594	6.790576384	5.90622124	2.158146832	4.11927292	6.502545689	5.786697573	15.65364975	6.164527953	4.805033597	1.853332961	5.789323537	6.695414805	6.96735792	6.82479125	5.866218731	15.56607885	7.352219384	7.344499446	4.316787701	2.908010556	7.188060942	2.40183419	7.193662715	5.932066596
Blastocystis hominis	0	0	6.516304485	4.357504025	4.366627645	0.935632906	0	3.298997871	12.89704062	16.97834431	15.212287	7.230100114	6.728391729	20.05182048	6.392647142	0	0	0	0	1.054786988	0	0	0	0	0	0	0	0	0	0	0	1.028991465	1.250334916	1.387905895	1.176110733	1.387877295	0	2.065100542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.910841319	1.906514704	1.742416921	2.379129869	1.763731115	1.183562705	0	2.931105186	2.727990828	1.473116986	1.373881282	0	1.242117192	1.880649745	3.22417079	1.614131737	2.898554952	3.095180666	2.33598675	2.97722177	1.538709493	1.87228819	2.687114912	1.469411072	3.530919752	0	0	0	2.485254801	4.620112425	3.899194691	0.808484537	4.661407942	1.936562705	1.328837191	4.220582082	6.3369589	1.411959364	0	0.953475636	6.828963946	5.857479687	3.704803106	2.763371472	3.543702129	4.236769703	4.552227585	4.794760585	4.296525333	0	0	5.339256971	7.338294522	7.624041887	4.022003151	1.45481848	8.772567622	1.770126953	4.589461777	1.7572603	4.199979864	8.707041011	20.35144575	7.266796462	9.211276706	4.410087906	10.36552123	5.370158286	4.693895758	7.501156319	16.35998993	5.849237711	5.800655413	7.815782175	5.903995159	6.765892473	8.074111339	8.023718845	7.540869439	20.78839073	9.438298845	10.38116234	9.651679983	9.942271439	7.700866575	7.909679863	9.0331737	6.9251683	23.13218953	10.30076848	7.45366143	5.700424485	8.119308797	9.118258054	9.965524776	12.14044449	9.995520666	20.63246499	12.66697739	12.27579513	6.964240468	5.779027981	9.906665199	7.462232623	12.29419809	10.65027141
Ditylum brightwellii	0	0	0.118114095	0	0	0	0	0	0.170033881	0.421573707	0.479293811	0.3531001	0.151983094	0.306303292	0	0	0	0	0	0	0	0	0	7.151674634	0.878186719	31.22759687	11.02470942	49.2264005	17.49236636	26.29700157	0	0	0	0	0	0	0	0	0.067375756	0	0.09528197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315340972	0.329940827	0.288555986	0.389959844	0.278249032	0.381958807	0.413886684	0.401097745	0.429546335	0.363912198	0.45813975	0.420522346	0.397347915	0.357779881	0.310083948	0.35223044	0.534794832	0.277572538	0.28213361	0.253028213	0.201938319	0.348744879	0.237397533	0.126077046	0.139637613	0.851054222	0.510572794	0.184735038	0.542002289	0.455397706	0.151573421	0.539159918	0.24867645	0.242888642	0.193473648	0.422974512	0.313417669	0.541940082	0.543812413	0.266148772	0.309743272	0.41359891	0.446030536	0.760038695	0.470517918	0.351323959	0.399105386	0.694008718	0.630365203	0.504083784	0.51782702	0.199128103	0.115067604	0.363932736	0.254492055	0.578415109	0.481429608	0.257268046	0.262863906	0.314250668	0.253995176	0.554450395	0.644912262	0.435590893	0.578289848	0.322638386	0.405099058	0.15146614	0.391073097	0.420662625	0.295826503	0.377898996	0.403197101	0.373755588	0.426194797	0.449005271	0.305058803	0.291039775	0.156638202	0.611467302	0.637093779	0.193989592	0.473784401	0.191742183	0.277707035	0.604261258	0	0.141610217	0.447882006	0.139410344	0.202241682	0.215333088	0.187026044	0.226954441	0	0.116366646	0.427310514	0	0	0.283164738	0.290399615	0.574674031	0.136568584	0.437105993	0.339496121	0.225066176
Haptolina ericina	0	0	10.81661953	0	0	0	0	0	33.9179819	44.25948484	41.91405412	23.14202402	21.11030074	72.16579314	25.44031362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.667596046	0	4.128301646	2.422349592	2.84759551	3.050770396	2.396013946	7.252873217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.871854367	6.165905536	6.893094406	9.499647474	3.204050849	4.399417336	0	9.849552437	9.936075039	6.566228861	5.173284717	3.634069335	3.321383772	6.730446489	5.142534644	8.141597226	6.90215533	9.473372464	8.512392959	6.097303083	7.52485159	13.50715999	10.71124516	8.634759863	8.36451894	0	8.834110252	0	10.12039968	7.437790296	7.531544667	8.64206999	13.75077955	7.345111096	6.512423687	16.56353376	21.99495854	10.48028216	10.19728474	5.773985955	26.58433836	19.92557941	12.95756491	13.81586133	9.512109979	20.82998589	12.35878282	11.85752832	15.30981249	3.186135116	3.1792682	12.52365375	16.73942944	19.73967964	16.28631948	9.126229127	14.1368802	5.471294704	10.14525592	7.375263923	9.768087096	10.52716397	25.32448364	16.35837817	16.12037153	13.85377534	17.36770342	11.40942493	15.23937618	14.3270773	21.09157398	12.04915714	16.37015573	16.95156176	14.78371402	13.69920439	15.81860054	13.85015517	14.97705179	31.60295109	19.51067772	20.59716171	17.86240832	17.44644201	14.3262242	12.08422172	16.2540948	18.71507294	31.8145282	21.09544477	11.47634109	9.612489251	18.36144046	18.88330817	18.93302209	23.69497196	15.29315302	27.35403702	18.08310479	20.52088251	16.23605596	14.44514552	17.42379615	13.35006837	18.09806272	18.82559171
Thalassiosira oceanica	4.339659658	3.552665436	4.572830172	4.175131639	3.856692892	2.677204469	4.557602925	2.627062092	0.510182845	0.081585895	0.834878239	1.430892295	1.141074937	0.127957296	2.496562948	1.609341493	0.620981576	3.016879557	3.050506138	2.036892722	1.52211872	1.376701736	1.031987076	1.110545963	0.27260372	3.408507543	1.068855774	3.456748946	1.511989753	3.001573994	0.912951583	0.607104771	1.735957028	1.608462709	1.553110935	0.838137299	1.02658755	2.462998548	2.496443946	2.091232013	1.815122113	3.138292641	2.274963927	2.073422812	2.632578658	3.432645605	0	0	0	0	0	0	0	0	2.768679842	5.880491148	5.947521082	4.713030559	3.433354805	2.219716432	3.240845265	3.975783169	3.553472301	1.563250449	2.059554707	4.433553494	6.431379038	4.295616121	3.533661629	4.212855613	3.563978172	3.503186553	5.555820602	3.848952256	3.4631674	3.560305484	3.64806334	3.243566429	1.990944191	0.025638451	0.023259056	0.449676655	0.015147163	0.055065172	0.189023384	0.082556666	0.07582668	0.050618202	0.661734816	0.545938896	2.109939999	0.078996184	0.216588355	0.333134297	2.413585498	0.661180042	0.529714578	0.220244504	0.371253126	0.177983464	1.194299043	0.924847091	0.712837906	0	0.052366009	0.378421696	1.064210159	1.302467463	1.103318403	0.046139205	0.163532898	4.139465057	3.462837727	2.089825378	4.528045989	0	0	0	0	0.02997672	0	0	0.026943548	0	0	0	0	0.024340188	0	0	0.021997514	0	0	0	0	0	0	0	0.052822037	0	0.01708939	0.023494176	0	0	0	0	0	0	0	0.019365788	0	0	0	0.065936703	0	0.033545664	0	0.161090553	0.05444012	0.040859565
Aspergillus saccharolyticus	0	0	0	0	0	0	0	0	62.61439683	98.65085915	88.26897558	51.88506888	43.79933232	106.7447731	36.07457268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.288372945	10.9500608	13.49019928	5.179763364	9.821364492	9.106290193	10.46081836	11.57523794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.94778472	11.0486084	5.750451594	17.68094093	9.855973148	6.944226011	4.173866998	14.33473546	13.14136438	9.731817539	12.31148454	4.723684205	4.819502183	8.498867293	15.35898829	10.535057	13.79006497	13.94592783	11.92742016	11.53296805	3.814057162	14.0018397	9.769736408	6.128185466	15.77780611	11.93191588	21.78747378	5.403553291	17.38964256	14.49563489	6.68480252	14.72429355	13.90529954	20.07169912	8.181928582	20.48522495	32.70263269	15.09603347	17.56692298	10.63781831	35.92986387	30.54985119	17.8756818	16.75432789	10.80091798	33.79702412	16.31595375	22.74369794	21.34445977	9.095895646	9.691498756	16.89582107	26.78212612	30.78162305	22.08097676	13.75170105	18.34839058	14.85159398	11.59265066	10.28058496	13.17960815	12.64675786	27.42923804	22.6170133	23.46331391	24.22716936	29.19335918	16.59011535	23.72912135	21.47739826	21.43361027	20.34323636	24.75829612	27.70444191	22.07355817	32.20448458	26.96073656	32.72091068	28.01519891	39.28133983	25.7341376	30.46715509	32.24825245	33.42285529	25.18615445	31.42717983	33.24259735	34.21830871	40.82417515	32.00117824	27.43786265	18.14834867	32.60221539	32.59937058	40.59619138	36.39901929	33.63800781	34.55619292	39.42948846	39.07252871	24.01441365	25.10539745	36.74494873	34.11206736	40.76774341	35.01593913
Hydra vulgaris	0	0	0	0	0.292489386	0.530819494	0.24313105	0.505906628	0.28796454	0.199698438	0	0.525604947	0.803434153	0	0	0.786452914	0	0	0	0	0.482586728	1.314819202	0.564407413	0	0	0	0	0	0	0	0	0	0.249112511	0	0	0	0	0.262283385	1.073642095	0.630563969	1.283947512	1.51893719	1.141555168	2.224275057	1.906424581	1.84957287	0	0	0	0	0	0	0	0	0.303982591	0	0.448432255	0.652037716	2.025934715	0.338789846	0.795324068	0.397307091	0.450392019	0.418622397	1.151865219	1.569224055	0.933822435	0	0.238847094	0.520361204	0.24514892	0.306181273	0.432714884	0.277310501	0.382302093	0.272687926	0	0.265704857	0.561506192	0	0.866520125	0.317256547	0.272617891	0.435491189	0.39826805	0	0.173942893	0.339843999	0.738164575	0.787556497	1.917493475	0.336259303	0.643624574	0.249095914	2.038781538	1.514211194	0.596197473	0.314093671	1.296807618	0.594379206	0.436704604	0.222894054	0.563980985	0	0	1.140429162	0.230349149	2.668980437	2.105136501	0.345766905	1.059611201	0.470408256	0.950694249	0.349225028	0.402422939	0.649470166	1.42033843	2.109031898	1.811602292	1.047996466	3.74045258	4.026483993	1.108380007	1.810453547	0.614539826	1.445750584	2.049309347	0.94126924	2.108580201	1.892339336	3.165855973	2.945909949	0.796753651	1.240832919	1.140750302	1.068649717	2.861072243	0.956962841	1.897845206	1.353634609	1.518180765	1.828143335	1.006494292	1.097730026	0.715388448	3.397147986	1.561092516	1.306715763	0.530422336	1.132926848	0.544856129	0.550086987	0.410851949	0.295432856	0.961206602	0.799132532	0.360473518	1.931111541	1.429000674	0.396422102
Aspergillus nanangensis	21.34882421	11.54346554	8.784751987	8.989366266	11.06917788	7.908582087	9.809233868	6.073425727	3.545688699	8.080125145	10.35156821	7.670302199	7.12752438	13.47658642	0	0	0	0	0	3.403385727	0	2.766937804	0	0	0	0	0	0	0	0	0	3.679654604	4.666204474	5.380776751	2.817232076	3.840357352	3.756569435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.081037145	9.033620919	7.458252533	11.13155582	11.030687	17.7754936	14.52532971	8.924402319	7.891448902	8.773474213	17.07051958	14.30744994	8.325107926	6.768758861	10.74652151	10.44007734	9.140399763	8.60180693	10.02209038	10.07669774	7.272473552	5.93878165	6.326647187	8.89408014	5.756682842	0	4.732162721	0	4.400658272	4.229140167	0	4.079784164	3.733388887	4.546641631	4.716257422	5.195979151	12.9743505	4.664163112	8.668871302	4.846816521	9.672513769	7.749110916	8.820678076	8.439079769	7.350988466	6.75884642	9.130334443	8.931627952	7.239713225	0	0	0	7.561424701	6.838618327	5.718983885	3.428710097	4.899718571	10.01834417	10.06947378	7.125084804	5.685916049	4.981930778	5.256524525	8.547418861	10.3575994	10.13382215	5.78488157	5.503553681	8.741737882	8.066547558	5.434378489	5.457930898	7.882434925	9.842041262	9.626625198	6.529593053	4.103384602	8.052688269	5.733066652	7.103121771	6.64316822	5.124968182	6.146455091	7.227160543	7.716431932	7.575624219	4.919042943	5.651583225	7.528140752	4.268943942	6.710999716	6.434873308	4.885434744	5.422184815	4.126352671	4.926722501	8.890166167	4.722512322	4.216025302	8.027374374	5.75503498	10.77028752	4.751112919	14.90344312	8.084512337	7.497980582
Schizosaccharomyces pombe	6.228988736	0	6.178653279	0	0	0	0	5.66387096	20.34126715	20.47743048	13.60435134	23.91603792	17.62717127	13.20591685	0	11.6148571	0	7.153335527	9.13029804	9.131662115	14.86120644	14.41470092	9.857316006	0	0	0	0	0	0	0	38.87672876	35.72676355	23.42471798	13.55735053	23.38435922	25.88071109	27.22655524	13.28385955	0	0	0	0	6.576040327	0	6.670342088	7.583234682	0	0	0	0	0	0	0	0	23.91806629	15.27134767	17.59494172	23.26311831	13.74232264	10.16353793	6.772255306	31.06023321	20.36895924	33.20293299	13.71724095	7.662792484	12.86640699	17.62551717	27.11425572	19.21544335	20.83599595	21.37522348	14.04514982	16.28955784	19.16279779	22.79104106	21.95895288	12.73341381	23.8286861	0	0	0	0	6.700934456	7.980401451	9.640869976	15.20921714	15.70995067	0	11.51796487	20.03439775	7.598563859	16.83325574	0	7.744331467	14.59209036	17.24844229	11.84938534	17.68760695	7.743098887	11.30383351	13.70212292	11.52701042	0	0	8.990529156	26.25402041	24.64164937	15.816448	0	0	11.54700937	23.88066985	24.10016779	26.24318219	5.708177799	10.86981646	21.40621786	17.10913718	17.96053708	8.466012347	11.3940159	10.21369976	24.50847567	10.92853072	23.64446922	20.06508832	16.81854247	15.66232407	14.20753464	16.73806309	14.92852851	20.89909604	18.37277604	17.21750696	12.3342689	19.34805476	17.09035062	14.80571983	16.25694938	16.91284881	14.74693825	17.56537068	12.25365539	11.72342135	12.08828332	11.48512697	15.41589451	6.109137865	14.7875315	13.67719934	9.537197561	0	12.43650679	14.19382496	12.94333739	7.288075442	14.69354383	9.794868734	14.35955028
Caligus rogercresseyi	0	0	0	0.448330037	0.542444211	0.550605724	0.427330582	0.635372134	1.845031873	1.063286971	1.377012841	3.405567053	3.471479523	1.655568996	8.889171112	1.918639153	0	1.317052274	1.854119707	1.723686124	1.955195829	1.76638312	1.632633711	0	0	2.935493006	0	0	0.630828472	8.198498255	1.058307987	0	1.288803135	0.470668828	1.23464709	0.945530797	0.789147806	0.929840833	49.73408381	12.50234098	0.9138226	1.108373794	19.91403496	1.237104169	0.457031071	7.222316589	0	0	0	0	0	0	0	0	1.115663574	1.256329271	1.106293453	0.992962322	0.808254244	0.670659237	0.484581375	0	1.516130119	0	0.80446498	1.051410218	1.275715124	0.837960825	1.004348152	1.121563822	0.683941201	1.15410091	1.168351065	1.27534558	1.381919588	1.231498694	0.696038056	0.923597355	0.920848977	0.667302045	0	0	0.537188715	0	0	0	0.396011102	0	0	0.691331061	1.050440872	0	0.539855096	0	1.862294142	1.03621913	1.188007662	0.562066412	0.52218235	0.610499787	0	11.81290622	0.989685109	0	3.362727127	5.42488713	4.564149822	3.077258608	5.601098159	12.18378558	1.174288469	1.373286959	2.078151653	5.554767789	2.087703084	0	0.67307474	2.054689375	3.945228687	2.009130057	0	0.986086417	2.054060209	1.338517592	0.946160124	1.129770291	1.623081777	1.713610462	1.147364514	0.553283182	0.893824098	0.931954585	5.006492756	0.653450166	0.679440979	1.425730931	1.407931081	0.818484673	1.025058751	0	0.540260134	0.972341748	1.115192793	0	1.396091716	0	0.881619377	0	0.66010226	0.946770877	0.961002602	0.500480916	0.487721342	1.493545624	3.464098643	1.557129256	0.70838648	0.580922401	0	0.761646431
Drosophila kikkawai	0	0	0	0	0	0	0	0	2.493236813	3.638133844	2.786850058	2.628971478	1.862354762	0.900862849	0	0	0	1.343889428	1.015436004	0	0.904263675	0.623892116	0	0	0	0	0	0	0	0	1.04343801	2.316740142	2.027140841	1.970260819	0.987531828	1.777023953	1.279526462	1.867919407	0.852922055	1.311748671	0.915161618	0.916461132	0	0.746053593	0	0.710839542	0	0	0	0	0	0	0	0	1.583168067	1.145386905	1.038093452	1.24081852	1.5101412	1.618043836	1.612758272	1.089623493	1.418423062	1.491877606	2.691139091	2.021407285	1.408373243	1.98207877	1.671268978	0.788185143	1.435900207	1.119280542	1.99414149	1.546517428	1.421882579	1.859215817	1.970684879	1.399924408	0.988188258	1.880994731	1.122978317	1.637932605	1.073821751	2.845162125	1.04907954	2.614627987	2.255136829	2.891093819	0.831322207	2.51547558	2.423522828	2.256851128	2.470584404	2.050063888	1.292678365	2.499793798	2.468913001	2.363672056	1.627441882	0	1.563903424	1.060518066	1.972898714	1.348271948	1.949368445	2.16482957	1.244208772	1.298920283	2.553751424	3.214558122	2.230332192	1.957326711	2.11963481	1.544077877	1.109549965	1.071562217	0	3.621173555	3.054171502	2.439107718	1.450351512	2.119955531	3.565281019	2.694130826	0	2.177466236	3.615758152	1.362002806	3.707962337	1.780846051	1.505983173	1.492762699	0.784415276	0	2.068208206	1.817521532	1.990481092	1.004952051	2.501935677	1.500688005	1.469449912	0.967225053	1.038528933	0	0.750005364	1.350853995	1.172255918	0.777040339	1.31264174	1.122560664	2.623544896	1.178568432	0.805776511	1.075606596	2.639927787	1.699870022	0.678317218	2.848645696	2.178397437	2.109269087
Mantoniella antarctica	0	0	0	0	0	0	0	0	43.15750578	55.64840363	45.04228465	30.31296929	24.63743446	51.30633876	21.31593139	0	0	2.50190318	3.204682295	6.692591391	0	0	2.216027831	0	0	0	0	0	0	0	14.77361007	15.83912163	16.97927256	12.71234658	15.20016121	18.28990996	18.22421207	15.18543905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.41036725	11.55513356	11.20241534	15.94696315	11.42809414	9.943619147	8.397695356	14.50669394	18.28359619	5.965693196	13.08982257	8.62297569	7.499208746	13.44044804	12.01709315	12.17745688	12.1969114	12.6258538	11.45930342	13.10228351	11.36089352	11.83794907	12.72205679	13.26364893	9.983565144	6.231777699	20.33101401	2.050764674	15.15523457	14.69003179	9.324419185	7.388511148	9.812104531	14.80140836	10.74568624	21.02229669	29.77750828	12.76978409	11.45954672	3.41465228	26.47659654	27.74992053	19.25092833	14.10972796	12.36313256	24.61867101	19.62041156	20.38219184	21.29176986	2.735867863	4.773761258	12.25918436	26.44866866	30.91214688	28.96553097	11.69990778	17.30473126	11.98167256	14.64071892	14.85718245	13.12854606	9.835306961	19.56777056	25.30535878	26.16367966	27.9260586	33.9795267	17.84893318	30.29268038	29.46524168	16.3987183	20.04396013	32.11642367	32.96336684	31.18827449	46.65911461	40.00593305	30.32011074	38.44440898	28.1530591	31.73509016	51.53754423	45.23567531	45.97269014	25.85219151	34.19189929	55.50661364	46.35744495	40.65292574	41.24862434	29.68918823	20.91587399	47.96176081	44.53761105	41.60352483	49.28710388	33.77995236	42.60688604	43.32645839	44.14933717	26.98240016	26.66470258	48.86777559	24.76399884	43.77642989	43.45971774
Planoprotostelium fungivorum	1.710130657	0.713574649	0.861043919	0.838600306	0.567185467	0.4313727	1.60949089	0.412538855	0.251429196	0.698095595	0.502698569	0.598056879	0.715183143	0.473911124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16593029	0	0.224851489	0	0.20830356	0	0.226956435	0.274666917	0	0	0.198327708	0.191084261	0.365942289	0.277331167	2.204617322	0.910786797	1.658710217	1.334986206	0.847484419	1.193539526	1.588576735	1.35248152	0.62957481	0.761815993	0.947874368	0.767279965	1.698240462	1.025037759	1.577595004	0.655873926	0.948716814	0.482516224	1.169593768	0.955707231	0.781004086	0.692317728	0.715341639	0.552058723	0.46620154	0.573541284	0.697431449	0.616416282	0.274177837	0.561270403	0.312306562	0.534137583	0.436762351	0	0.54891	0	0.225348155	0.18850546	0.14439982	0.461818841	0.185097977	0	0	0.252422333	0.638259198	0.244592089	0.32710524	0	0.744058554	0.473915	0.310200472	0	0.786110093	0	0.237803847	0	0	0	0	0.747984118	0.379523874	0.74675433	1.364033537	0.487913255	1.022864889	0.660480114	0.836259897	0.554194733	0.784106827	0.266351437	1.06071162	1.253821005	1.39552503	1.2659938	1.482533185	2.379312552	0.731786045	0.982657726	1.347104516	1.692672663	1.423603624	1.501492681	1.389955933	1.665391367	1.709695518	1.621798361	1.538600883	0.887395663	1.779835081	1.018539257	1.698425693	1.363038486	0.750372848	1.466611238	1.842334954	1.457639889	1.109209707	1.839509916	1.161393334	1.423426292	1.399977375	0.902540827	1.041808625	1.819918095	0.831014661	0.721630898	1.510681447	0.668790936	1.189352022	1.13698616	0.943789571	0.804377627	1.274921823	1.049320784
Eucampia antarctica	0	0	0	0	0	0	0	0	4.348300484	8.340414547	7.313960199	4.606698897	4.317963237	8.32087191	3.915296799	0.646205558	0	0.634095474	0.926066094	1.507729106	0	1.126982002	0.793608647	1.363385474	0	4.627513773	3.740641321	11.82117579	2.809941376	3.801855719	3.412144403	2.662878333	3.372976885	1.913766532	2.575005109	2.823755068	3.118687883	0.601564164	0.500832292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797389721	1.540673257	2.023595273	3.927760248	2.077884608	2.475179312	0.920350971	3.07886595	0.961128762	3.330808478	3.128416573	1.099211892	0.870482742	0.866013903	2.505694808	2.01457249	2.484753663	2.718182077	0.850683625	2.431536292	1.912694452	2.474932334	2.657269911	2.771416798	2.47493481	0.576756405	2.69767378	0	2.472406545	2.253119046	1.723759749	0.7586404	0.677638488	4.062084646	0	2.004244913	6.415125485	4.363961358	2.070814985	0	7.564243165	4.466815133	4.527661541	3.121822592	2.458784711	3.840241433	3.375009427	3.92019277	4.525217836	0	0	0	6.303132729	6.287327882	5.30614757	0	2.673819507	1.309656905	3.075003845	3.079050653	2.504785019	2.419796384	1.204347928	7.402432851	5.241715561	6.263807994	4.033991691	3.241046168	5.899569604	6.714024072	2.993314315	4.989800827	5.019038241	5.528969094	4.28049908	6.719730205	5.253642508	7.846554292	6.11250716	6.045776072	5.192309283	5.121690053	5.312249205	6.972072064	6.046219581	7.806919937	8.352692901	7.032348862	8.378147892	6.177953001	5.222122485	2.574360685	5.240140432	5.334772354	6.607362676	7.25091522	7.046687783	4.189197022	0.396365117	4.71145234	1.262444622	5.718204829	3.803390065	3.624729027	5.589754936	5.264062243
