distv_num,dist_loca_num,Tax
-1.316715721,6.23710235,Nucleocytoviricota
-1.256450148,6.23710235,Nucleocytoviricota
-1.226547084,6.23710235,Nucleocytoviricota
-1.198924834,6.23710235,Nucleocytoviricota
-1.196241423,6.23710235,Nucleocytoviricota
-1.193075057,6.23710235,Nucleocytoviricota
-1.180526194,6.23710235,Nucleocytoviricota
-1.172003961,6.23710235,Nucleocytoviricota
-1.148588192,6.23710235,Nucleocytoviricota
-1.087529783,6.23710235,Nucleocytoviricota
-1.049556837,6.23710235,Nucleocytoviricota
-1.014073124,6.23710235,Nucleocytoviricota
-0.997223558,6.23710235,Nucleocytoviricota
-0.982110814,6.23710235,Nucleocytoviricota
-0.980665885,6.23710235,Nucleocytoviricota
-0.978966201,6.23710235,Nucleocytoviricota
-1.326358059,6.322062506,Nucleocytoviricota
-1.30057986,6.322062506,Nucleocytoviricota
