sample1,sample2,Heterogeneous.Selection,Homogeneous.Selection,Dispersal.Limitation,Homogenizing.Dispersal,Drift.and.Others
B1-40-normal,YC13_FDME220007417-1r,0.356633102,0,0.268944981,0,0.374421917
B3-40-normal,YC13_FDME220007417-1r,0.353728908,0,0.267691335,0,0.378579758
B5-40-normal,YC13_FDME220007417-1r,0,0,0.289967983,0,0.710032017
C1-40-normal,YC13_FDME220007417-1r,0,0,0.268434134,0,0.731565866
C3-40-normal,YC13_FDME220007417-1r,0.340630651,0,0.265407923,0.021466193,0.372495233
C5-40-normal,YC13_FDME220007417-1r,0,0,0.28976835,0,0.71023165
A1-60-normal,YC13_FDME220007417-1r,0,0,0.27858605,0,0.72141395
A3-60-normal,YC13_FDME220007417-1r,0,0,0.291843308,0.039823481,0.668333211
A5-60-normal,YC13_FDME220007417-1r,0,0,0.292377121,0,0.707622879
B1-60-normal,YC13_FDME220007417-1r,0,0,0.272390317,0,0.727609683
B3-60-normal,YC13_FDME220007417-1r,0,0,0.279466519,0,0.720533481
B5-60-normal,YC13_FDME220007417-1r,0.449674148,0,0.25584973,0.190831199,0.103644922
C1-60-normal,YC13_FDME220007417-1r,0,0,0.279830025,0,0.720169975
C3-60-normal,YC13_FDME220007417-1r,0,0,0.285039991,0,0.714960009
C5-60-normal,YC13_FDME220007417-1r,0.338745722,0,0.276640759,0,0.38461352
A1-80-normal,YC13_FDME220007417-1r,0.311381319,0,0,0,0.688618681
A3-80-normal,YC13_FDME220007417-1r,0.300926014,0,0,0,0.699073986
A5-80-normal,YC13_FDME220007417-1r,0.630244833,0,0,0,0.369755167
B1-80-normal,YC13_FDME220007417-1r,0,0,0.270483036,0,0.729516964
B3-80-normal,YC13_FDME220007417-1r,0.302829496,0,0,0,0.697170504
B5-80-normal,YC13_FDME220007417-1r,0,0,0.289495566,0,0.710504434
C1-80-normal,YC13_FDME220007417-1r,0,0,0.273590906,0.241412208,0.484996886
C3-80-normal,YC13_FDME220007417-1r,0.293891089,0,0,0,0.706108911
C5-80-normal,YC13_FDME220007417-1r,0.311948943,0,0,0,0.688051057
A1-100-normal,YC13_FDME220007417-1r,0,0,0.290477705,0.207482534,0.502039761
A3-100-normal,YC13_FDME220007417-1r,0,0,0.28571582,0,0.71428418
A5-100-normal,YC13_FDME220007417-1r,0.383167103,0,0.267307467,0.213020345,0.136505086
B1-100-normal,YC13_FDME220007417-1r,0.41739458,0,0.259440552,0,0.323164869
B3-100-normal,YC13_FDME220007417-1r,0.446034134,0,0.264901459,0,0.289064406
B5-100-normal,YC13_FDME220007417-1r,0,0,0.273056514,0.198577354,0.528366132
C1-100-normal,YC13_FDME220007417-1r,0.450614104,0,0.25262405,0,0.296761846
C3-100-normal,YC13_FDME220007417-1r,0.336186171,0,0.282981359,0,0.380832469
C5-100-normal,YC13_FDME220007417-1r,0.3477415,0,0.280709958,0.208699403,0.162849139
ZH1_FDSW220008784-1r,YC15_FDME220007419-1r,0,0,0,0,1
ZH3_FDSW220008786-1r,YC15_FDME220007419-1r,0,0,0,0,1
ZH5_FDSW220008788-1r,YC15_FDME220007419-1r,0,0,0,0,1
ZH7_FDSW220008790-1r,YC15_FDME220007419-1r,0,0,0,0,1
ZH9_FDSW220008792-2r,YC15_FDME220007419-1r,0,0,0,0,1
ZH11_FDSW220008794-2r,YC15_FDME220007419-1r,0,0,0,0,1
ZH13_FDSW220008796-2r,YC15_FDME220007419-1r,0,0,0,0,1
ZH15_FDSW220008798-2r,YC15_FDME220007419-1r,0,0,0,0,1
C1_FDSW202534412-1r,YC15_FDME220007419-1r,0,0,0.26881426,0.173112071,0.558073669
E5_FDSW202534388-1r,YC15_FDME220007419-1r,0,0,0.266949852,0.181744895,0.551305254
E10_FDSW202534389-1r,YC15_FDME220007419-1r,0,0,0.269222141,0.172121365,0.558656493
E20_FDSW202534390-1r,YC15_FDME220007419-1r,0,0,0.269215359,0.149790973,0.580993668
E50_FDSW202534391-1r,YC15_FDME220007419-1r,0,0,0.267478454,0,0.732521546
E100_FDSW202534392-1r,YC15_FDME220007419-1r,0,0,0.272415347,0,0.727584653
E150_FDSW202534393-1r,YC15_FDME220007419-1r,0,0,0.2697304,0,0.7302696
N5_FDSW202534406-1r,YC15_FDME220007419-1r,0,0,0.264535703,0,0.735464297
N10_FDSW202534407-1r,YC15_FDME220007419-1r,0,0,0.268723628,0.150337429,0.580938943
N20_FDSW202534408-1r,YC15_FDME220007419-1r,0,0,0.281728953,0.137093282,0.581177764
N50_FDSW202534409-1r,YC15_FDME220007419-1r,0,0,0.262186755,0,0.737813245
N100_FDSW202534410-1r,YC15_FDME220007419-1r,0,0,0.267562043,0,0.732437957
N150_FDSW202534411-1r,YC15_FDME220007419-1r,0,0,0.265988625,0.185586865,0.54842451
S5_FDSW202534394-1r,YC15_FDME220007419-1r,0,0,0.270275684,0.166877794,0.562846522
S10_FDSW202534395-1r,YC15_FDME220007419-1r,0,0,0.274858758,0.153489984,0.571651258
S20_FDSW202534396-1r,YC15_FDME220007419-1r,0,0,0.26639757,0,0.73360243
S50_FDSW202534397-1r,YC15_FDME220007419-1r,0,0,0.264116194,0,0.735883806
S100_FDSW202534398-1r,YC15_FDME220007419-1r,0,0,0.262804259,0,0.737195741
S150_FDSW202534399-1r,YC15_FDME220007419-1r,0,0,0.263849379,0,0.736150621
W5_FDSW202534400-1r,YC15_FDME220007419-1r,0,0,0.266816352,0.179956434,0.553227214
W10_FDSW202534401-1r,YC15_FDME220007419-1r,0,0,0.268269716,0.17262886,0.559101425
W20_FDSW202534402-1r,YC15_FDME220007419-1r,0,0,0.265452383,0,0.734547617
W50_FDSW202534403-1r,YC15_FDME220007419-1r,0,0,0.262231117,0,0.737768883
W100_FDSW202534404-1r,YC15_FDME220007419-1r,0,0,0.264735419,0,0.735264581
W150_FDSW202534405-1r,YC15_FDME220007419-1r,0,0,0.262910435,0,0.737089565
CXD_0801_FDSW210423161-1r,YC15_FDME220007419-1r,0.373101486,0,0.251844227,0,0.375054287
CXD_0802_FDSW210423162-1r,YC15_FDME220007419-1r,0,0,0.263396216,0,0.736603784
CXD_0803_FDSW210423163-1r,YC15_FDME220007419-1r,0,0,0.241448885,0,0.758551115
CXD_0804_FDSW210423164-1r,YC15_FDME220007419-1r,0,0,0.259143263,0,0.740856737
CXD_0805_FDSW210423165-1r,YC15_FDME220007419-1r,0.35158616,0,0.256200652,0,0.392213188
CXD_0807_FDSW210423167-1r,YC15_FDME220007419-1r,0.354725264,0,0.257107665,0,0.388167071
CXD_1001_FDSW210423173-1r,YC15_FDME220007419-1r,0.371361741,0,0.251095411,0,0.377542848
CXD_1003_FDSW210423175-1r,YC15_FDME220007419-1r,0,0,0.26012902,0,0.73987098
CXD_1004_FDSW210423176-1r,YC15_FDME220007419-1r,0,0,0.255186501,0,0.744813499
CXD_1007_FDSW210423179-1r,YC15_FDME220007419-1r,0,0,0.254377045,0,0.745622955
CXD_1009_FDSW210423181-1r,YC15_FDME220007419-1r,0,0,0.252608176,0,0.747391824
CXD_1015_FDSW210423187-1r,YC15_FDME220007419-1r,0,0,0.253561147,0.031431018,0.715007834
CXD_1201_FDSW210423188-1r,YC15_FDME220007419-1r,0.356938501,0,0.251045713,0,0.392015786
CXD_1202_FDSW210423189-1r,YC15_FDME220007419-1r,0.375822512,0,0.254520805,0,0.369656683
CXD_1203_FDSW210423190-1r,YC15_FDME220007419-1r,0,0,0.258068133,0.219775782,0.522156086
CXD_1213_FDSW210423200-1r,YC15_FDME220007419-1r,0,0,0.254337971,0.243143789,0.50251824
CXD_1214_FDSW210423201-1r,YC15_FDME220007419-1r,0,0,0.254714385,0.042116353,0.703169262
CXD_1215_FDSW210423202-1r,YC15_FDME220007419-1r,0,0,0.252884306,0,0.747115694
CXD_0204_FDSW210423206-1r,YC15_FDME220007419-1r,0.394677871,0,0.258433038,0,0.346889091
CXD_0209_FDSW210423211-1r,YC15_FDME220007419-1r,0,0,0.261962231,0.227853402,0.510184367
CXD_0210_FDSW210423212-1r,YC15_FDME220007419-1r,0,0,0.267266787,0.195405745,0.537327468
CXD_0213_FDSW210423215-1r,YC15_FDME220007419-1r,0,0,0.263387346,0,0.736612654
CXD_0214_FDSW210423216-1r,YC15_FDME220007419-1r,0,0,0.265932421,0,0.734067579
CXD_0215_FDSW210423217-1r,YC15_FDME220007419-1r,0,0,0.260186503,0,0.739813497
CXD_1401_FDSW210423218-1r,YC15_FDME220007419-1r,0.383336085,0,0.241448885,0,0.37521503
CXD_1402_FDSW210423219-1r,YC15_FDME220007419-1r,0,0,0.241448885,0,0.758551115
CXD_1408_FDSW210423225-1r,YC15_FDME220007419-1r,0,0,0.269389923,0,0.730610077
CXD_1412_FDSW210423229-1r,YC15_FDME220007419-1r,0,0,0.259883702,0,0.740116298
CXD_1414_FDSW210423231-1r,YC15_FDME220007419-1r,0,0,0.254958897,0.036621454,0.708419649
CXD_1415_FDSW210423232-1r,YC15_FDME220007419-1r,0,0,0.254850618,0.026724681,0.718424701
CXD_1604_FDSW210423236-1r,YC15_FDME220007419-1r,0,0,0.248903677,0,0.751096323
CXD_1609_FDSW210423241-1r,YC15_FDME220007419-1r,0,0,0.262522211,0,0.737477789
CXD_1610_FDSW210423242-1r,YC15_FDME220007419-1r,0,0,0.26661707,0,0.73338293
CXD_1611_FDSW210423243-1r,YC15_FDME220007419-1r,0.349830574,0,0.272577774,0,0.377591652
CXD_1612_FDSW210423244-1r,YC15_FDME220007419-1r,0,0,0.273879536,0,0.726120464
CXD_1613_FDSW210423245-1r,YC15_FDME220007419-1r,0,0,0.269903156,0,0.730096844
A1-20-normal,YC15_FDME220007419-1r,0,0,0.241448885,0,0.758551115
A3-20-normal,YC15_FDME220007419-1r,0,0,0.276415213,0,0.723584787
A5-20-normal,YC15_FDME220007419-1r,0.477057759,0,0.258931454,0,0.264010787
B1-20-normal,YC15_FDME220007419-1r,0.40210351,0,0.261847563,0,0.336048926
B3-20-normal,YC15_FDME220007419-1r,0.452836949,0,0.258234012,0.193601966,0.095327072
B5-20-normal,YC15_FDME220007419-1r,0.357949461,0,0.271188488,0.217830916,0.153031135
C1-20-normal,YC15_FDME220007419-1r,0.376676733,0,0.264830255,0,0.358493012
C3-20-normal,YC15_FDME220007419-1r,0.448061415,0,0.259272805,0.204460123,0.088205657
C5-20-normal,YC15_FDME220007419-1r,0.454672598,0,0.260692943,0,0.284634458
A1-40-normal,YC15_FDME220007419-1r,0,0,0.277535424,0,0.722464576
A3-40-normal,YC15_FDME220007419-1r,0.447578699,0,0.255903028,0,0.296518273
A5-40-normal,YC15_FDME220007419-1r,0,0,0.268203223,0,0.731796777
B1-40-normal,YC15_FDME220007419-1r,0.352326878,0,0.272994511,0,0.374678611
B3-40-normal,YC15_FDME220007419-1r,0.349422684,0,0.271740865,0,0.378836452
B5-40-normal,YC15_FDME220007419-1r,0,0,0.294017513,0,0.705982487
C1-40-normal,YC15_FDME220007419-1r,0,0,0.272483664,0,0.727516336
C3-40-normal,YC15_FDME220007419-1r,0.336324427,0,0.269457453,0.021466193,0.372751926
C5-40-normal,YC15_FDME220007419-1r,0,0,0.29381788,0,0.70618212
A1-60-normal,YC15_FDME220007419-1r,0,0,0.28263558,0,0.71736442
A3-60-normal,YC15_FDME220007419-1r,0,0,0.295892838,0.039823481,0.66428368
A5-60-normal,YC15_FDME220007419-1r,0,0,0.296426651,0,0.703573349
B1-60-normal,YC15_FDME220007419-1r,0,0,0.276439848,0,0.723560152
B3-60-normal,YC15_FDME220007419-1r,0,0,0.283516049,0,0.716483951
B5-60-normal,YC15_FDME220007419-1r,0.445367924,0,0.25989926,0.191087893,0.103644922
C1-60-normal,YC15_FDME220007419-1r,0,0,0.283879556,0,0.716120444
C3-60-normal,YC15_FDME220007419-1r,0,0,0.289089521,0,0.710910479
C5-60-normal,YC15_FDME220007419-1r,0,0,0.280690289,0,0.719309711
A1-80-normal,YC15_FDME220007419-1r,0.315430849,0,0,0,0.684569151
A3-80-normal,YC15_FDME220007419-1r,0.304975544,0,0,0,0.695024456
A5-80-normal,YC15_FDME220007419-1r,0.300701639,0,0,0,0.699298361
B1-80-normal,YC15_FDME220007419-1r,0,0,0.274532566,0,0.725467434
B3-80-normal,YC15_FDME220007419-1r,0.306879027,0,0,0,0.693120973
B5-80-normal,YC15_FDME220007419-1r,0,0,0.293545097,0,0.706454903
C1-80-normal,YC15_FDME220007419-1r,0,0,0.277640436,0.241668902,0.480690662
C3-80-normal,YC15_FDME220007419-1r,0.29794062,0,0,0,0.70205938
C5-80-normal,YC15_FDME220007419-1r,0.315998473,0,0,0,0.684001527
A1-100-normal,YC15_FDME220007419-1r,0,0,0.294527235,0.207739228,0.497733537
A3-100-normal,YC15_FDME220007419-1r,0,0,0.28976535,0,0.71023465
A5-100-normal,YC15_FDME220007419-1r,0.378860879,0,0.271356997,0.213277038,0.136505086
B1-100-normal,YC15_FDME220007419-1r,0.413088356,0,0.263490082,0,0.323421563
B3-100-normal,YC15_FDME220007419-1r,0.44172791,0,0.26895099,0,0.2893211
B5-100-normal,YC15_FDME220007419-1r,0,0,0.277106045,0.198834047,0.524059908
C1-100-normal,YC15_FDME220007419-1r,0.44630788,0,0.25667358,0,0.29701854
C3-100-normal,YC15_FDME220007419-1r,0,0,0.28703089,0,0.71296911
C5-100-normal,YC15_FDME220007419-1r,0.343435276,0,0.284759488,0.208956097,0.162849139
ZH3_FDSW220008786-1r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH5_FDSW220008788-1r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH7_FDSW220008790-1r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH9_FDSW220008792-2r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH11_FDSW220008794-2r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH13_FDSW220008796-2r,ZH1_FDSW220008784-1r,0,1,0,0,0
ZH15_FDSW220008798-2r,ZH1_FDSW220008784-1r,0,1,0,0,0
C1_FDSW202534412-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
E5_FDSW202534388-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
E10_FDSW202534389-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
E20_FDSW202534390-1r,ZH1_FDSW220008784-1r,0,0,0,0.067569344,0.932430656
E50_FDSW202534391-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
E100_FDSW202534392-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
E150_FDSW202534393-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
N5_FDSW202534406-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
N10_FDSW202534407-1r,ZH1_FDSW220008784-1r,0,0,0,0.0681158,0.9318842
N20_FDSW202534408-1r,ZH1_FDSW220008784-1r,0,0,0,0.054871654,0.945128346
N50_FDSW202534409-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
N100_FDSW202534410-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
N150_FDSW202534411-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
S5_FDSW202534394-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
S10_FDSW202534395-1r,ZH1_FDSW220008784-1r,0,0,0,0.071268356,0.928731644
S20_FDSW202534396-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
S50_FDSW202534397-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
S100_FDSW202534398-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
S150_FDSW202534399-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W5_FDSW202534400-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W10_FDSW202534401-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W20_FDSW202534402-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W50_FDSW202534403-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W100_FDSW202534404-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
W150_FDSW202534405-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0801_FDSW210423161-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0802_FDSW210423162-1r,ZH1_FDSW220008784-1r,0,0.504027574,0,0,0.495972426
CXD_0803_FDSW210423163-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0804_FDSW210423164-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0805_FDSW210423165-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0807_FDSW210423167-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1001_FDSW210423173-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1003_FDSW210423175-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1004_FDSW210423176-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1007_FDSW210423179-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1009_FDSW210423181-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1015_FDSW210423187-1r,ZH1_FDSW220008784-1r,0,0,0,0.023704384,0.976295616
CXD_1201_FDSW210423188-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1202_FDSW210423189-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1203_FDSW210423190-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1213_FDSW210423200-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1214_FDSW210423201-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1215_FDSW210423202-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0204_FDSW210423206-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0209_FDSW210423211-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0210_FDSW210423212-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0213_FDSW210423215-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0214_FDSW210423216-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_0215_FDSW210423217-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1401_FDSW210423218-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1402_FDSW210423219-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1408_FDSW210423225-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1412_FDSW210423229-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1414_FDSW210423231-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1415_FDSW210423232-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1604_FDSW210423236-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1610_FDSW210423242-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1611_FDSW210423243-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1612_FDSW210423244-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
CXD_1613_FDSW210423245-1r,ZH1_FDSW220008784-1r,0,0,0,0,1
A1-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A3-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A5-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B1-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B3-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B5-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C1-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C3-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C5-20-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A1-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A3-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A5-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B1-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B3-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B5-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C1-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C3-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C5-40-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A1-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A3-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A5-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B1-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B3-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B5-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C1-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C3-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C5-60-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A1-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A3-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A5-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B1-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B3-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B5-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C1-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C3-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C5-80-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A1-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A3-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
A5-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B1-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B3-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
B5-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C1-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C3-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
C5-100-normal,ZH1_FDSW220008784-1r,0,0,0,0,1
ZH5_FDSW220008788-1r,ZH3_FDSW220008786-1r,0,1,0,0,0
ZH7_FDSW220008790-1r,ZH3_FDSW220008786-1r,0,1,0,0,0
ZH9_FDSW220008792-2r,ZH3_FDSW220008786-1r,0,1,0,0,0
ZH11_FDSW220008794-2r,ZH3_FDSW220008786-1r,0,1,0,0,0
ZH13_FDSW220008796-2r,ZH3_FDSW220008786-1r,0,1,0,0,0
ZH15_FDSW220008798-2r,ZH3_FDSW220008786-1r,0,1,0,0,0
C1_FDSW202534412-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
E5_FDSW202534388-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
E10_FDSW202534389-1r,ZH3_FDSW220008786-1r,0,0,0,0.089899737,0.910100263
E20_FDSW202534390-1r,ZH3_FDSW220008786-1r,0,0,0,0.067569344,0.932430656
E50_FDSW202534391-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
E100_FDSW202534392-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
E150_FDSW202534393-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
N5_FDSW202534406-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
N10_FDSW202534407-1r,ZH3_FDSW220008786-1r,0,0,0,0.0681158,0.9318842
N20_FDSW202534408-1r,ZH3_FDSW220008786-1r,0,0,0,0.054871654,0.945128346
N50_FDSW202534409-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
N100_FDSW202534410-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
N150_FDSW202534411-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
S5_FDSW202534394-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
S10_FDSW202534395-1r,ZH3_FDSW220008786-1r,0,0,0,0.071268356,0.928731644
S20_FDSW202534396-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
S50_FDSW202534397-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
S100_FDSW202534398-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
S150_FDSW202534399-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W5_FDSW202534400-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W10_FDSW202534401-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W20_FDSW202534402-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W50_FDSW202534403-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W100_FDSW202534404-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
W150_FDSW202534405-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0801_FDSW210423161-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0802_FDSW210423162-1r,ZH3_FDSW220008786-1r,0,0.504027574,0,0,0.495972426
CXD_0803_FDSW210423163-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0804_FDSW210423164-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0805_FDSW210423165-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0807_FDSW210423167-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1001_FDSW210423173-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1003_FDSW210423175-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1004_FDSW210423176-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1007_FDSW210423179-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1009_FDSW210423181-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1015_FDSW210423187-1r,ZH3_FDSW220008786-1r,0,0,0,0.023704384,0.976295616
CXD_1201_FDSW210423188-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1202_FDSW210423189-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1203_FDSW210423190-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1213_FDSW210423200-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1214_FDSW210423201-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1215_FDSW210423202-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0204_FDSW210423206-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0209_FDSW210423211-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0210_FDSW210423212-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0213_FDSW210423215-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0214_FDSW210423216-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_0215_FDSW210423217-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1401_FDSW210423218-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1402_FDSW210423219-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1408_FDSW210423225-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1412_FDSW210423229-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1414_FDSW210423231-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1415_FDSW210423232-1r,ZH3_FDSW220008786-1r,0,0,0,0.026724681,0.973275319
CXD_1604_FDSW210423236-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1609_FDSW210423241-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
CXD_1610_FDSW210423242-1r,ZH3_FDSW220008786-1r,0,0,0,0,1
